entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.5,1.0,2.0,7,30,0.5,1874,66.4,6.3,-14.7,-0.749,-99.36,99.38,8,-1.0
0.5,3.0,2.0,7,30,1.5,1161,39.0,20.3,-14.7,-1.044,-99.42,99.43,13,-1.0
0.5,2.0,0.5,10,20,4.0,2424,20.1,19.0,-6.0,-0.967,-99.43,99.44,25,-1.0
0.5,1.0,0.5,7,30,2.0,2768,34.4,6.3,-4.2,-0.585,-99.43,99.44,16,-1.0
0.3,2.0,2.0,10,20,1.0,2417,50.8,19.0,-21.0,-0.677,-99.46,99.5,11,-1.0
0.3,1.0,0.5,7,10,2.0,8463,34.2,6.3,-4.2,-0.607,-99.47,99.48,19,-1.0
0.3,1.0,2.0,7,20,0.5,3891,67.2,6.3,-14.7,-0.581,-99.5,99.52,6,-1.0
0.5,1.0,1.5,10,20,0.67,2083,59.4,9.0,-16.0,-1.142,-99.55,99.57,8,-1.0
0.3,2.0,0.8,5,20,2.5,4764,28.3,9.5,-4.5,-0.533,-99.57,99.6,19,-1.0
0.3,1.0,1.0,5,20,1.0,6081,50.8,4.5,-5.5,-0.422,-99.57,99.59,10,-1.0
0.3,2.0,0.8,10,10,2.5,4764,28.3,19.0,-9.0,-1.065,-99.57,99.6,19,-1.0
0.3,1.0,1.0,10,10,1.0,6081,50.8,9.0,-11.0,-0.844,-99.57,99.59,10,-1.0
0.5,2.0,0.5,7,30,4.0,2424,20.1,13.3,-4.2,-0.677,-99.57,99.58,25,-1.0
0.3,2.0,0.5,3,30,4.0,6284,20.3,5.7,-1.8,-0.279,-99.6,99.62,33,-1.0
0.3,1.5,0.8,3,30,1.88,5612,34.6,4.2,-2.7,-0.315,-99.62,99.64,17,-1.0
0.3,2.0,2.0,7,30,1.0,2417,50.8,13.3,-14.7,-0.474,-99.62,99.65,11,-1.0
