entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
1.0,3.0,0.5,10,20,6.0,1050,18.2,29.0,-6.0,0.367,48.93,53.14,26,0.921
1.5,3.0,0.5,3,20,6.0,365,22.5,8.7,-1.8,0.559,48.27,7.99,16,6.043
1.0,1.0,0.5,3,30,2.0,1145,42.7,2.7,-1.8,0.122,48.13,24.03,14,2.003
1.5,3.0,1.5,7,10,2.0,341,39.6,20.3,-11.2,1.271,48.12,14.74,12,3.265
1.5,1.0,1.0,7,20,1.0,374,59.1,6.3,-7.7,0.573,48.09,20.21,8,2.38
1.0,2.0,1.5,3,30,1.33,936,47.4,5.7,-4.8,0.181,47.98,43.68,10,1.098
1.5,1.5,0.5,7,10,3.0,375,37.6,9.8,-4.2,1.064,47.73,7.62,10,6.264
1.0,1.5,0.8,7,20,1.88,1073,40.6,9.8,-6.3,0.242,47.07,49.37,12,0.953
1.5,2.0,1.0,3,20,2.0,360,42.8,5.7,-3.3,0.55,46.46,8.52,10,5.455
1.5,2.0,0.8,3,20,2.5,363,38.6,5.7,-2.7,0.54,46.16,6.29,12,7.337
1.0,2.0,0.5,3,30,4.0,1095,25.8,5.7,-1.8,0.132,46.13,31.44,18,1.468
1.5,3.0,0.8,3,20,3.75,357,28.6,8.7,-2.7,0.557,46.05,7.02,12,6.56
1.0,1.5,1.0,7,10,1.5,1039,46.3,9.8,-7.7,0.402,45.88,28.83,9,1.592
1.5,1.0,0.5,5,20,2.0,381,46.7,4.5,-3.0,0.504,45.23,10.07,9,4.49
1.5,1.0,0.5,10,10,2.0,381,46.7,9.0,-6.0,1.008,45.23,10.07,9,4.49
1.5,2.0,2.0,3,20,1.0,340,57.4,5.7,-6.3,0.582,45.04,10.37,5,4.342
1.0,2.0,1.0,10,30,2.0,1002,38.1,19.0,-11.0,0.437,44.9,81.9,14,0.548
1.0,3.0,0.5,5,30,6.0,1050,18.2,14.5,-3.0,0.183,44.32,42.01,26,1.055
1.5,1.5,2.0,10,10,0.75,347,63.4,14.0,-21.0,1.19,43.8,17.03,5,2.572
1.5,1.5,2.0,5,20,0.75,347,63.4,7.0,-10.5,0.595,43.8,17.03,5,2.572
1.0,1.5,0.5,7,10,3.0,1118,32.5,9.8,-4.2,0.346,43.68,22.12,18,1.974
1.5,2.0,1.5,3,20,1.33,354,50.8,5.7,-4.8,0.539,43.61,8.43,8,5.176
1.0,3.0,0.5,7,20,6.0,1050,18.2,20.3,-4.2,0.257,42.65,39.6,26,1.077
1.0,1.5,1.5,5,10,1.0,978,55.9,7.0,-8.0,0.39,42.45,23.54,7,1.803
1.5,1.5,0.8,7,10,1.88,369,45.3,9.8,-6.3,0.986,42.19,8.58,8,4.916
1.5,1.5,1.5,10,10,1.0,360,56.9,14.0,-16.0,1.083,41.91,14.57,8,2.876
1.5,1.5,1.5,5,20,1.0,360,56.9,7.0,-8.0,0.542,41.91,14.57,8,2.876
1.5,2.0,0.5,5,10,4.0,371,31.5,9.5,-3.0,0.942,40.93,4.61,15,8.88
1.5,3.0,1.5,3,20,2.0,341,39.6,8.7,-4.8,0.545,40.73,12.73,12,3.199
1.5,1.0,0.5,3,30,2.0,381,46.7,2.7,-1.8,0.302,40.05,9.11,9,4.399
1.5,1.5,0.5,3,20,3.0,375,37.6,4.2,-1.8,0.456,39.87,6.56,10,6.08
1.5,3.0,1.0,7,10,3.0,353,31.2,20.3,-7.7,1.025,39.42,10.12,12,3.895
1.0,2.0,1.0,10,10,2.0,1002,38.1,19.0,-11.0,0.437,39.39,40.45,14,0.974
1.0,2.0,1.0,5,20,2.0,1002,38.1,9.5,-5.5,0.219,39.39,40.45,14,0.974
1.5,1.5,2.0,3,30,0.75,347,63.4,4.2,-6.3,0.357,39.29,15.38,5,2.555
1.0,3.0,0.5,10,30,6.0,1050,18.2,29.0,-6.0,0.367,39.19,70.74,26,0.554
1.5,3.0,0.5,5,10,6.0,365,22.5,14.5,-3.0,0.932,39.12,6.69,16,5.849
1.0,1.5,1.0,3,20,1.5,1039,46.3,4.2,-3.3,0.172,38.89,25.22,9,1.542
1.5,1.0,0.8,5,20,1.25,376,55.1,4.5,-4.5,0.455,38.65,11.2,8,3.45
1.5,1.0,0.8,10,10,1.25,376,55.1,9.0,-9.0,0.91,38.65,11.2,8,3.45
1.5,1.5,1.0,7,10,1.5,365,49.3,9.8,-7.7,0.93,38.46,9.68,8,3.974
1.0,2.0,1.5,7,10,1.33,936,47.4,13.3,-11.2,0.422,38.37,35.65,10,1.076
1.5,2.0,1.0,5,10,2.0,360,42.8,9.5,-5.5,0.917,37.71,7.14,10,5.283
1.5,1.5,1.5,3,30,1.0,360,56.9,4.2,-4.8,0.325,37.53,13.13,8,2.859
1.5,3.0,0.8,5,10,3.75,357,28.6,14.5,-4.5,0.929,37.48,5.87,12,6.379
1.5,2.0,0.8,5,10,2.5,363,38.6,9.5,-4.5,0.899,37.43,5.27,12,7.105
1.0,1.5,0.5,3,20,3.0,1118,32.5,4.2,-1.8,0.148,36.83,19.26,18,1.913
1.5,2.0,2.0,5,10,1.0,340,57.4,9.5,-10.5,0.971,36.78,8.7,5,4.226
1.0,1.0,0.5,7,10,2.0,1145,42.7,6.3,-4.2,0.284,36.35,19.18,14,1.896
