entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.5,3.0,2.0,5,20,1.5,3600,40.1,14.5,-10.5,-0.472,-98.86,98.98,13,-0.999
0.3,2.0,2.0,3,20,1.0,5314,49.3,5.7,-6.3,-0.386,-98.87,98.95,15,-0.999
0.5,2.0,1.5,7,10,1.33,5902,42.9,13.3,-11.2,-0.689,-98.89,99.11,16,-0.998
0.8,3.0,1.0,5,30,3.0,4276,26.3,14.5,-5.5,-0.238,-98.91,99.21,28,-0.997
1.0,1.5,0.8,10,30,1.88,4150,38.4,14.0,-9.0,-0.177,-98.91,99.31,12,-0.996
1.0,1.0,0.5,10,30,2.0,4609,38.3,9.0,-6.0,-0.249,-98.94,99.02,17,-0.999
0.8,1.5,2.0,5,20,0.75,4342,57.4,7.0,-10.5,-0.448,-98.94,99.23,9,-0.997
0.8,1.5,2.0,10,10,0.75,4342,57.4,14.0,-21.0,-0.896,-98.94,99.23,9,-0.997
0.8,1.0,0.5,7,20,2.0,6981,37.1,6.3,-4.2,-0.3,-98.94,99.03,19,-0.999
0.3,2.0,0.8,5,10,2.5,10224,29.1,9.5,-4.5,-0.426,-98.96,99.03,22,-0.999
1.0,1.0,1.0,7,20,1.0,4297,51.5,6.3,-7.7,-0.483,-98.97,99.12,11,-0.998
0.8,3.0,1.5,5,30,2.0,3536,34.4,14.5,-8.0,-0.262,-98.98,99.37,21,-0.996
0.8,2.0,1.0,5,30,2.0,5092,35.2,9.5,-5.5,-0.224,-98.99,99.22,18,-0.998
1.0,1.0,0.8,5,30,1.25,4420,46.5,4.5,-4.5,-0.318,-99.01,99.06,11,-0.999
0.8,2.0,1.5,7,20,1.33,4347,44.1,13.3,-11.2,-0.384,-99.02,99.15,14,-0.999
0.5,1.0,0.5,5,10,2.0,13563,35.5,4.5,-3.0,-0.337,-99.05,99.06,16,-1.0
1.0,3.0,2.0,7,20,1.5,2446,40.1,20.3,-14.7,-0.663,-99.07,99.48,15,-0.996
0.8,1.0,0.8,3,30,1.25,6517,45.8,2.7,-2.7,-0.229,-99.08,99.13,13,-1.0
0.5,1.5,2.0,7,10,0.75,5944,57.1,9.8,-14.7,-0.719,-99.1,99.21,13,-0.999
0.3,1.0,1.0,3,10,1.0,13963,49.5,2.7,-3.3,-0.332,-99.1,99.1,15,-1.0
1.0,3.0,1.5,7,30,2.0,2811,34.8,20.3,-11.2,-0.229,-99.12,99.74,14,-0.994
0.3,1.0,0.5,3,10,2.0,19601,34.7,2.7,-1.8,-0.241,-99.15,99.15,19,-1.0
0.8,3.0,0.8,10,20,3.75,4670,23.0,29.0,-9.0,-0.261,-99.15,99.37,23,-0.998
0.5,3.0,0.8,10,10,3.75,6722,22.1,29.0,-9.0,-0.588,-99.16,99.23,24,-0.999
0.5,3.0,0.8,5,20,3.75,6722,22.1,14.5,-4.5,-0.294,-99.16,99.23,24,-0.999
0.5,2.0,0.8,7,10,2.5,8538,29.5,13.3,-6.3,-0.522,-99.17,99.2,21,-1.0
