entry_dt,exit_dt,side,result,pnl_pct
2023-12-24 17:30:00+00:00,2023-12-24 22:00:00+00:00,short,win,1.5686
2023-12-25 13:00:00+00:00,2023-12-25 16:30:00+00:00,long,loss,-1.3933
2023-12-26 04:00:00+00:00,2023-12-26 05:15:00+00:00,short,win,1.7891
2023-12-28 07:00:00+00:00,2023-12-28 10:45:00+00:00,short,loss,-1.5369
2023-12-29 16:15:00+00:00,2023-12-29 22:15:00+00:00,short,win,3.9624
2023-12-30 14:30:00+00:00,2023-12-30 16:00:00+00:00,long,win,2.3213
2024-01-02 18:45:00+00:00,2024-01-03 02:00:00+00:00,short,cross_exit,-0.9372
2024-01-04 05:45:00+00:00,2024-01-04 07:15:00+00:00,long,loss,-1.7205
2024-01-05 02:45:00+00:00,2024-01-05 09:00:00+00:00,short,loss,-3.4612
2024-01-05 09:00:00+00:00,2024-01-05 10:45:00+00:00,long,loss,-2.0698
2024-01-05 21:45:00+00:00,2024-01-06 05:45:00+00:00,long,loss,-2.4467
2024-01-06 06:00:00+00:00,2024-01-06 14:00:00+00:00,short,loss,-1.4479
2024-01-07 22:45:00+00:00,2024-01-08 02:30:00+00:00,short,win,2.4821
2024-01-08 08:15:00+00:00,2024-01-08 09:45:00+00:00,long,loss,-1.9469
2024-01-09 21:45:00+00:00,2024-01-10 17:30:00+00:00,short,loss,-5.7494
2024-01-10 18:00:00+00:00,2024-01-10 20:00:00+00:00,long,loss,-3.9678
2024-01-11 06:30:00+00:00,2024-01-11 08:45:00+00:00,short,loss,-2.762
2024-01-11 17:45:00+00:00,2024-01-12 15:15:00+00:00,short,win,9.8239
2024-01-14 07:15:00+00:00,2024-01-14 09:15:00+00:00,long,loss,-1.0874
2024-01-15 05:45:00+00:00,2024-01-15 14:15:00+00:00,long,loss,-1.7252
2024-01-16 15:00:00+00:00,2024-01-16 15:15:00+00:00,short,loss,-2.5933
2024-01-16 15:30:00+00:00,2024-01-17 03:15:00+00:00,long,cross_exit,-1.1322
2024-01-18 11:00:00+00:00,2024-01-18 13:45:00+00:00,short,loss,-1.1809
2024-01-19 11:45:00+00:00,2024-01-19 12:30:00+00:00,long,cross_exit,-1.2174
2024-01-19 19:15:00+00:00,2024-01-20 11:30:00+00:00,long,cross_exit,-1.313
2024-01-21 16:30:00+00:00,2024-01-21 20:00:00+00:00,short,loss,-0.9481
2024-01-24 19:15:00+00:00,2024-01-24 20:00:00+00:00,short,loss,-2.0134
2024-01-27 08:45:00+00:00,2024-01-27 09:30:00+00:00,short,loss,-1.1917
2024-01-27 11:00:00+00:00,2024-01-27 20:30:00+00:00,long,win,2.056
2024-01-28 16:45:00+00:00,2024-01-28 18:15:00+00:00,short,win,2.4741
2024-01-29 03:00:00+00:00,2024-01-29 05:15:00+00:00,long,loss,-1.4539
2024-01-29 16:00:00+00:00,2024-01-29 16:30:00+00:00,long,win,3.5766
2024-01-30 23:15:00+00:00,2024-01-31 10:45:00+00:00,short,win,2.9384
2024-01-31 15:45:00+00:00,2024-01-31 19:30:00+00:00,long,loss,-2.1195
2024-01-31 21:15:00+00:00,2024-01-31 23:30:00+00:00,short,loss,-2.8921
2024-02-01 15:00:00+00:00,2024-02-01 15:45:00+00:00,long,loss,-1.6793
2024-02-02 14:00:00+00:00,2024-02-02 15:00:00+00:00,short,loss,-1.4154
2024-02-02 16:00:00+00:00,2024-02-02 16:30:00+00:00,long,loss,-1.7482
2024-02-02 18:30:00+00:00,2024-02-02 22:15:00+00:00,short,loss,-1.7553
2024-02-03 07:45:00+00:00,2024-02-03 15:00:00+00:00,short,win,1.0989
2024-02-04 12:00:00+00:00,2024-02-04 13:00:00+00:00,long,loss,-0.8259
2024-02-04 15:15:00+00:00,2024-02-04 19:00:00+00:00,short,win,1.4117
2024-02-05 06:45:00+00:00,2024-02-05 07:30:00+00:00,long,win,1.81
2024-02-05 16:30:00+00:00,2024-02-05 17:30:00+00:00,short,loss,-1.8319
2024-02-06 03:15:00+00:00,2024-02-06 06:15:00+00:00,long,loss,-1.3116
2024-02-12 14:45:00+00:00,2024-02-12 15:30:00+00:00,long,win,2.9196
2024-02-13 13:30:00+00:00,2024-02-13 13:45:00+00:00,short,loss,-1.6917
2024-02-16 02:45:00+00:00,2024-02-16 06:45:00+00:00,long,loss,-1.6443
2024-02-16 07:45:00+00:00,2024-02-16 08:45:00+00:00,short,loss,-1.3041
2024-02-17 21:45:00+00:00,2024-02-18 00:30:00+00:00,long,loss,-1.5129
2024-02-18 03:15:00+00:00,2024-02-18 04:00:00+00:00,short,loss,-1.4283
2024-02-18 04:15:00+00:00,2024-02-18 06:45:00+00:00,long,loss,-1.3208
2024-02-20 16:15:00+00:00,2024-02-20 17:15:00+00:00,short,win,4.7225
2024-02-20 21:30:00+00:00,2024-02-21 05:45:00+00:00,long,cross_exit,-1.6816
2024-02-21 23:15:00+00:00,2024-02-22 01:30:00+00:00,long,loss,-1.6932
2024-02-22 13:30:00+00:00,2024-02-22 14:30:00+00:00,short,loss,-1.5869
2024-02-24 06:30:00+00:00,2024-02-24 17:00:00+00:00,long,win,1.4545
2024-02-26 15:00:00+00:00,2024-02-26 15:15:00+00:00,long,win,2.4384
2024-03-01 16:45:00+00:00,2024-03-01 17:15:00+00:00,short,loss,-2.3828
2024-03-01 18:00:00+00:00,2024-03-01 20:45:00+00:00,long,win,4.2581
2024-03-03 12:15:00+00:00,2024-03-03 12:45:00+00:00,long,loss,-1.4454
2024-03-05 07:45:00+00:00,2024-03-05 10:15:00+00:00,short,loss,-3.6315
2024-03-05 13:15:00+00:00,2024-03-05 15:00:00+00:00,long,loss,-2.7389
2024-03-05 16:15:00+00:00,2024-03-05 19:00:00+00:00,short,win,11.1788
2024-03-06 05:45:00+00:00,2024-03-06 07:00:00+00:00,long,loss,-4.1652
2024-03-07 08:15:00+00:00,2024-03-07 14:30:00+00:00,long,win,4.0936
2024-03-08 00:30:00+00:00,2024-03-08 01:00:00+00:00,short,loss,-1.8483
2024-03-10 21:15:00+00:00,2024-03-10 22:15:00+00:00,short,win,2.2049
2024-03-11 07:00:00+00:00,2024-03-11 07:15:00+00:00,long,loss,-2.4229
2024-03-12 04:45:00+00:00,2024-03-12 06:45:00+00:00,short,loss,-2.0598
2024-03-14 11:30:00+00:00,2024-03-14 13:30:00+00:00,short,win,3.1083
2024-03-15 01:15:00+00:00,2024-03-15 02:15:00+00:00,long,loss,-2.8468
2024-03-15 02:15:00+00:00,2024-03-15 02:30:00+00:00,short,win,5.3777
2024-03-17 10:45:00+00:00,2024-03-17 12:45:00+00:00,long,loss,-3.1224
2024-03-19 18:30:00+00:00,2024-03-19 20:00:00+00:00,long,loss,-4.0677
2024-03-19 20:15:00+00:00,2024-03-19 23:00:00+00:00,short,win,7.3884
2024-03-20 10:45:00+00:00,2024-03-20 15:00:00+00:00,long,win,6.323
2024-03-22 09:45:00+00:00,2024-03-22 10:15:00+00:00,short,win,3.4917
2024-03-23 23:45:00+00:00,2024-03-24 00:15:00+00:00,short,loss,-1.9951
2024-03-24 08:45:00+00:00,2024-03-24 09:15:00+00:00,long,loss,-1.9486
2024-03-26 15:00:00+00:00,2024-03-27 01:00:00+00:00,short,loss,-2.8319
2024-03-27 14:30:00+00:00,2024-03-28 02:00:00+00:00,short,cross_exit,1.517
2024-03-28 02:00:00+00:00,2024-03-28 02:30:00+00:00,long,loss,-1.9723
2024-03-31 02:15:00+00:00,2024-03-31 03:00:00+00:00,long,loss,-1.0051
2024-04-01 04:30:00+00:00,2024-04-01 05:45:00+00:00,short,win,1.9623
2024-04-01 22:00:00+00:00,2024-04-02 00:15:00+00:00,long,loss,-1.9583
2024-04-02 02:15:00+00:00,2024-04-02 02:30:00+00:00,short,win,3.7913
2024-04-03 04:00:00+00:00,2024-04-03 11:00:00+00:00,long,loss,-2.0858
2024-04-04 08:15:00+00:00,2024-04-04 13:00:00+00:00,long,win,2.8773
2024-04-05 14:45:00+00:00,2024-04-05 17:45:00+00:00,long,loss,-3.0459
2024-04-07 21:15:00+00:00,2024-04-08 01:15:00+00:00,short,loss,-1.6085
2024-04-08 01:30:00+00:00,2024-04-08 01:45:00+00:00,long,loss,-1.5963
2024-04-08 02:30:00+00:00,2024-04-08 05:00:00+00:00,short,cross_exit,-1.4571
2024-04-10 17:30:00+00:00,2024-04-10 22:00:00+00:00,long,win,5.1733
2024-04-11 14:00:00+00:00,2024-04-11 20:15:00+00:00,short,loss,-2.891
2024-04-12 13:15:00+00:00,2024-04-12 14:30:00+00:00,short,win,2.7196
2024-04-14 22:30:00+00:00,2024-04-15 09:15:00+00:00,long,win,6.8956
2024-04-15 14:45:00+00:00,2024-04-15 19:00:00+00:00,short,win,5.8901
2024-04-17 09:45:00+00:00,2024-04-17 11:45:00+00:00,short,win,3.4944
2024-04-19 01:30:00+00:00,2024-04-19 02:15:00+00:00,short,win,5.912
2024-04-19 07:00:00+00:00,2024-04-19 23:00:00+00:00,long,loss,-4.5604
2024-04-21 23:15:00+00:00,2024-04-22 01:15:00+00:00,long,win,2.9115
2024-04-23 07:00:00+00:00,2024-04-23 14:00:00+00:00,short,loss,-1.4039
2024-04-23 14:45:00+00:00,2024-04-23 15:30:00+00:00,long,loss,-1.945
2024-04-23 21:30:00+00:00,2024-04-24 00:00:00+00:00,short,loss,-1.4849
2024-04-24 00:30:00+00:00,2024-04-24 09:00:00+00:00,long,loss,-1.3576
2024-04-25 17:15:00+00:00,2024-04-26 01:00:00+00:00,long,loss,-2.5336
2024-04-27 19:00:00+00:00,2024-04-28 02:45:00+00:00,long,win,3.2448
2024-04-28 12:00:00+00:00,2024-04-28 13:00:00+00:00,short,loss,-1.2132
2024-04-28 13:45:00+00:00,2024-04-28 14:30:00+00:00,long,loss,-1.1847
2024-04-28 14:30:00+00:00,2024-04-28 16:30:00+00:00,short,loss,-1.2448
2024-04-29 15:45:00+00:00,2024-04-29 19:00:00+00:00,long,loss,-1.9498
2024-04-30 08:00:00+00:00,2024-04-30 08:30:00+00:00,short,win,2.7718
2024-05-02 09:00:00+00:00,2024-05-02 11:15:00+00:00,long,win,3.3331
2024-05-03 11:00:00+00:00,2024-05-03 11:45:00+00:00,short,loss,-1.6005
2024-05-05 08:00:00+00:00,2024-05-05 13:15:00+00:00,long,win,2.4663
2024-05-05 21:15:00+00:00,2024-05-05 23:15:00+00:00,short,loss,-1.3945
2024-05-05 23:30:00+00:00,2024-05-06 03:00:00+00:00,long,loss,-1.3218
2024-05-06 12:45:00+00:00,2024-05-06 14:00:00+00:00,short,loss,-2.3933
2024-05-07 13:45:00+00:00,2024-05-07 14:45:00+00:00,short,loss,-1.8759
2024-05-07 15:45:00+00:00,2024-05-07 16:30:00+00:00,long,cross_exit,-0.9747
2024-05-09 15:15:00+00:00,2024-05-09 17:00:00+00:00,long,loss,-2.2641
2024-05-10 14:30:00+00:00,2024-05-10 14:45:00+00:00,short,win,3.7749
2024-05-13 03:00:00+00:00,2024-05-13 03:45:00+00:00,short,loss,-1.5768
2024-05-13 07:15:00+00:00,2024-05-13 07:45:00+00:00,long,win,2.8523
2024-05-16 16:00:00+00:00,2024-05-16 17:15:00+00:00,short,win,3.8819
2024-05-19 13:15:00+00:00,2024-05-19 13:45:00+00:00,short,loss,-1.4826
2024-05-20 04:30:00+00:00,2024-05-20 06:45:00+00:00,long,loss,-1.3118
2024-05-21 15:30:00+00:00,2024-05-21 19:15:00+00:00,short,win,3.7893
2024-05-22 15:30:00+00:00,2024-05-22 17:30:00+00:00,long,loss,-1.9682
2024-05-22 18:15:00+00:00,2024-05-22 20:15:00+00:00,short,loss,-2.139
2024-05-23 13:30:00+00:00,2024-05-23 13:45:00+00:00,short,win,3.5581
2024-05-26 03:15:00+00:00,2024-05-26 03:45:00+00:00,short,loss,-0.7923
2024-05-27 02:30:00+00:00,2024-05-27 03:45:00+00:00,long,loss,-1.1592
2024-05-27 05:15:00+00:00,2024-05-27 05:45:00+00:00,short,loss,-1.1093
2024-05-27 14:00:00+00:00,2024-05-27 14:45:00+00:00,long,win,2.0511
2024-05-28 01:45:00+00:00,2024-05-28 03:30:00+00:00,short,win,2.7803
2024-05-29 07:45:00+00:00,2024-05-29 13:00:00+00:00,short,loss,-1.3574
2024-05-30 08:15:00+00:00,2024-05-30 08:45:00+00:00,short,loss,-1.6837
2024-05-31 12:45:00+00:00,2024-05-31 13:30:00+00:00,long,loss,-1.4113
2024-05-31 14:00:00+00:00,2024-05-31 16:00:00+00:00,short,win,3.2173
2024-06-02 12:00:00+00:00,2024-06-02 12:15:00+00:00,long,loss,-1.049
2024-06-02 19:00:00+00:00,2024-06-02 21:00:00+00:00,short,loss,-1.24
2024-06-06 12:15:00+00:00,2024-06-06 12:30:00+00:00,long,loss,-0.9998
2024-06-06 18:30:00+00:00,2024-06-06 20:00:00+00:00,short,win,2.5261
2024-06-07 16:45:00+00:00,2024-06-07 17:45:00+00:00,short,win,2.9887
2024-06-10 15:15:00+00:00,2024-06-10 19:00:00+00:00,long,loss,-1.1433
2024-06-10 22:30:00+00:00,2024-06-11 01:45:00+00:00,short,win,1.8605
2024-06-11 23:00:00+00:00,2024-06-12 00:30:00+00:00,long,loss,-1.3949
2024-06-12 01:15:00+00:00,2024-06-12 02:00:00+00:00,short,loss,-1.2533
2024-06-12 21:15:00+00:00,2024-06-13 03:30:00+00:00,short,win,4.6399
2024-06-14 08:00:00+00:00,2024-06-14 09:30:00+00:00,long,loss,-1.2099
2024-06-15 04:00:00+00:00,2024-06-15 06:45:00+00:00,long,loss,-0.9258
2024-06-16 06:15:00+00:00,2024-06-16 09:15:00+00:00,long,win,0.7081
2024-06-17 02:15:00+00:00,2024-06-17 05:00:00+00:00,short,loss,-1.1623
2024-06-17 18:00:00+00:00,2024-06-17 20:00:00+00:00,long,loss,-2.2409
2024-06-18 01:15:00+00:00,2024-06-18 14:00:00+00:00,short,win,3.8757
2024-06-20 14:45:00+00:00,2024-06-21 08:30:00+00:00,short,win,3.6526
2024-06-23 11:15:00+00:00,2024-06-23 12:30:00+00:00,short,loss,-0.4324
2024-06-25 03:30:00+00:00,2024-06-25 04:00:00+00:00,long,loss,-2.1202
2024-06-27 10:30:00+00:00,2024-06-27 13:00:00+00:00,long,win,2.1305
2024-06-28 12:15:00+00:00,2024-06-28 12:30:00+00:00,long,loss,-1.0731
2024-06-30 07:00:00+00:00,2024-06-30 07:15:00+00:00,long,loss,-1.0544
2024-07-01 12:00:00+00:00,2024-07-01 12:45:00+00:00,short,loss,-1.1419
2024-07-01 16:00:00+00:00,2024-07-01 22:15:00+00:00,long,loss,-1.6032
2024-07-01 23:30:00+00:00,2024-07-02 03:15:00+00:00,short,loss,-1.2853
2024-07-02 04:15:00+00:00,2024-07-02 04:45:00+00:00,long,cross_exit,-0.62
2024-07-04 20:45:00+00:00,2024-07-04 23:00:00+00:00,long,loss,-2.1108
2024-07-04 23:30:00+00:00,2024-07-05 02:45:00+00:00,short,win,5.0398
2024-07-05 15:15:00+00:00,2024-07-05 18:15:00+00:00,long,loss,-3.5159
2024-07-07 07:15:00+00:00,2024-07-07 08:45:00+00:00,short,loss,-1.5933
2024-07-08 08:45:00+00:00,2024-07-08 10:45:00+00:00,long,loss,-3.1087
2024-07-08 16:00:00+00:00,2024-07-08 21:15:00+00:00,short,loss,-4.2361
2024-07-08 22:00:00+00:00,2024-07-09 06:30:00+00:00,long,win,5.1591
2024-07-10 13:30:00+00:00,2024-07-11 01:30:00+00:00,short,loss,-2.2374
2024-07-11 15:45:00+00:00,2024-07-11 17:45:00+00:00,short,loss,-2.8433
2024-07-16 07:00:00+00:00,2024-07-16 11:15:00+00:00,short,loss,-2.457
2024-07-17 11:30:00+00:00,2024-07-17 13:45:00+00:00,short,loss,-1.88
2024-07-18 03:45:00+00:00,2024-07-18 05:00:00+00:00,long,loss,-1.7495
2024-07-19 04:00:00+00:00,2024-07-19 07:00:00+00:00,long,loss,-1.5337
2024-07-19 08:00:00+00:00,2024-07-19 08:30:00+00:00,short,loss,-1.6646
2024-07-21 06:30:00+00:00,2024-07-21 09:45:00+00:00,short,loss,-1.131
2024-07-21 14:45:00+00:00,2024-07-21 15:45:00+00:00,long,loss,-1.22
2024-07-22 07:00:00+00:00,2024-07-22 12:15:00+00:00,short,loss,-1.6082
2024-07-22 19:30:00+00:00,2024-07-22 22:00:00+00:00,long,loss,-1.6995
2024-07-23 01:30:00+00:00,2024-07-23 02:30:00+00:00,short,loss,-1.627
2024-07-24 19:00:00+00:00,2024-07-24 21:30:00+00:00,short,win,3.4389
2024-07-25 16:15:00+00:00,2024-07-25 18:45:00+00:00,long,loss,-2.2459
2024-07-27 20:15:00+00:00,2024-07-27 20:45:00+00:00,short,loss,-3.1476
2024-07-27 21:45:00+00:00,2024-07-27 23:45:00+00:00,long,loss,-3.8843
2024-07-27 23:45:00+00:00,2024-07-28 13:45:00+00:00,short,cross_exit,-0.4577
2024-07-28 13:45:00+00:00,2024-07-28 14:15:00+00:00,long,loss,-1.1422
2024-07-28 15:00:00+00:00,2024-07-28 17:45:00+00:00,short,loss,-1.2421
2024-07-29 15:00:00+00:00,2024-07-29 16:30:00+00:00,short,win,4.2268
2024-07-31 07:00:00+00:00,2024-07-31 08:00:00+00:00,long,loss,-1.5391
2024-07-31 10:45:00+00:00,2024-07-31 12:45:00+00:00,short,loss,-1.2885
2024-07-31 13:15:00+00:00,2024-07-31 14:15:00+00:00,long,loss,-1.2375
2024-08-01 13:00:00+00:00,2024-08-01 13:30:00+00:00,long,loss,-1.3442
2024-08-01 21:45:00+00:00,2024-08-02 02:15:00+00:00,long,loss,-2.6498
2024-08-02 06:15:00+00:00,2024-08-02 06:45:00+00:00,short,loss,-2.0362
2024-08-03 15:15:00+00:00,2024-08-03 15:45:00+00:00,short,win,2.5078
2024-08-04 14:30:00+00:00,2024-08-04 15:45:00+00:00,short,win,3.2429
2024-08-05 16:15:00+00:00,2024-08-05 17:00:00+00:00,long,loss,-8.5399
2024-08-07 14:45:00+00:00,2024-08-07 18:15:00+00:00,short,win,5.9741
2024-08-08 02:00:00+00:00,2024-08-08 14:45:00+00:00,long,win,7.9525
2024-08-09 13:00:00+00:00,2024-08-09 14:00:00+00:00,short,loss,-2.293
2024-08-11 11:30:00+00:00,2024-08-11 19:15:00+00:00,short,win,3.3885
2024-08-12 11:45:00+00:00,2024-08-12 13:30:00+00:00,long,loss,-2.6212
2024-08-13 04:15:00+00:00,2024-08-13 14:15:00+00:00,short,loss,-2.51
2024-08-13 14:30:00+00:00,2024-08-13 16:30:00+00:00,long,win,4.2856
2024-08-14 14:00:00+00:00,2024-08-14 15:30:00+00:00,short,loss,-3.3727
2024-08-15 13:00:00+00:00,2024-08-15 18:00:00+00:00,long,loss,-2.337
2024-08-15 18:45:00+00:00,2024-08-15 19:30:00+00:00,short,win,5.6051
2024-08-16 05:30:00+00:00,2024-08-16 12:30:00+00:00,long,loss,-2.0504
2024-08-18 18:00:00+00:00,2024-08-18 19:30:00+00:00,short,loss,-1.418
2024-08-20 14:45:00+00:00,2024-08-20 16:00:00+00:00,short,win,4.2413
2024-08-22 14:45:00+00:00,2024-08-23 00:30:00+00:00,short,loss,-1.9922
2024-08-23 01:15:00+00:00,2024-08-23 06:45:00+00:00,long,win,2.4451
2024-08-25 00:30:00+00:00,2024-08-25 07:00:00+00:00,long,loss,-1.5342
2024-08-25 14:30:00+00:00,2024-08-25 16:30:00+00:00,long,loss,-0.9517
2024-08-26 02:15:00+00:00,2024-08-26 09:30:00+00:00,short,win,3.1972
2024-08-29 19:15:00+00:00,2024-08-30 09:30:00+00:00,short,cross_exit,-0.8947
2024-08-30 09:30:00+00:00,2024-08-30 11:45:00+00:00,long,loss,-1.4853
2024-08-30 14:45:00+00:00,2024-08-30 18:15:00+00:00,short,loss,-2.4493
2024-09-01 19:00:00+00:00,2024-09-01 21:15:00+00:00,long,loss,-2.0602
2024-09-03 09:30:00+00:00,2024-09-03 10:15:00+00:00,short,loss,-1.2201
2024-09-03 10:15:00+00:00,2024-09-03 11:00:00+00:00,long,loss,-1.2695
2024-09-03 13:45:00+00:00,2024-09-03 14:15:00+00:00,short,win,3.0466
2024-09-04 15:30:00+00:00,2024-09-05 03:00:00+00:00,long,loss,-2.4105
2024-09-05 03:45:00+00:00,2024-09-05 12:15:00+00:00,short,win,3.3284
2024-09-06 03:00:00+00:00,2024-09-06 05:15:00+00:00,long,loss,-1.8145
2024-09-06 07:00:00+00:00,2024-09-06 07:15:00+00:00,short,win,2.7748
2024-09-06 13:15:00+00:00,2024-09-06 13:30:00+00:00,long,loss,-2.3692
2024-09-06 13:45:00+00:00,2024-09-06 14:15:00+00:00,short,win,5.2941
2024-09-07 07:45:00+00:00,2024-09-07 15:00:00+00:00,long,win,2.3301
2024-09-07 20:30:00+00:00,2024-09-07 21:45:00+00:00,short,win,2.1207
2024-09-08 03:45:00+00:00,2024-09-08 12:45:00+00:00,long,loss,-1.1343
2024-09-08 14:00:00+00:00,2024-09-08 15:45:00+00:00,short,win,2.4273
2024-09-10 16:15:00+00:00,2024-09-10 17:00:00+00:00,short,loss,-2.2115
2024-09-10 17:00:00+00:00,2024-09-11 01:30:00+00:00,long,loss,-2.2882
2024-09-11 02:45:00+00:00,2024-09-11 05:15:00+00:00,short,win,4.1433
2024-09-11 17:00:00+00:00,2024-09-12 15:15:00+00:00,long,cross_exit,-0.2934
2024-09-13 12:30:00+00:00,2024-09-13 13:30:00+00:00,short,loss,-1.222
2024-09-14 11:00:00+00:00,2024-09-14 14:15:00+00:00,short,loss,-0.934
2024-09-14 21:15:00+00:00,2024-09-15 10:30:00+00:00,long,cross_exit,-0.2435
2024-09-15 10:30:00+00:00,2024-09-15 12:45:00+00:00,short,loss,-0.6476
2024-09-15 13:30:00+00:00,2024-09-15 14:00:00+00:00,long,loss,-0.7918
2024-09-15 17:15:00+00:00,2024-09-15 18:45:00+00:00,short,loss,-1.2603
2024-09-18 18:45:00+00:00,2024-09-18 19:15:00+00:00,long,loss,-3.2419
2024-09-23 11:45:00+00:00,2024-09-23 14:15:00+00:00,short,loss,-1.3326
2024-09-24 07:30:00+00:00,2024-09-24 08:45:00+00:00,long,win,1.9278
2024-09-24 14:30:00+00:00,2024-09-24 15:00:00+00:00,short,loss,-1.6483
2024-09-25 07:30:00+00:00,2024-09-25 13:30:00+00:00,short,win,2.0543
2024-09-28 20:30:00+00:00,2024-09-28 20:45:00+00:00,long,cross_exit,-0.546
2024-09-28 23:45:00+00:00,2024-09-29 00:45:00+00:00,long,loss,-0.8115
2024-10-01 13:15:00+00:00,2024-10-01 13:30:00+00:00,short,win,1.8205
2024-10-02 16:15:00+00:00,2024-10-02 17:30:00+00:00,long,loss,-2.5186
2024-10-02 18:30:00+00:00,2024-10-02 19:15:00+00:00,short,win,4.7329
2024-10-05 17:00:00+00:00,2024-10-05 22:30:00+00:00,short,loss,-0.7801
2024-10-07 11:15:00+00:00,2024-10-07 11:45:00+00:00,short,loss,-1.304
2024-10-07 14:00:00+00:00,2024-10-07 15:15:00+00:00,long,loss,-1.7522
2024-10-07 20:15:00+00:00,2024-10-07 22:45:00+00:00,short,win,3.6001
2024-10-10 14:15:00+00:00,2024-10-10 17:00:00+00:00,short,win,3.0086
2024-10-11 02:45:00+00:00,2024-10-11 09:45:00+00:00,long,win,2.6109
2024-10-13 02:15:00+00:00,2024-10-13 14:45:00+00:00,short,win,1.8738
2024-10-13 21:30:00+00:00,2024-10-13 23:15:00+00:00,long,loss,-1.2516
2024-10-15 05:30:00+00:00,2024-10-15 06:45:00+00:00,short,loss,-1.3714
2024-10-15 08:15:00+00:00,2024-10-15 11:00:00+00:00,long,loss,-1.2536
2024-10-25 17:15:00+00:00,2024-10-25 18:00:00+00:00,short,win,3.8499
2024-10-30 21:00:00+00:00,2024-10-31 12:15:00+00:00,long,cross_exit,-1.6255
2024-11-01 12:30:00+00:00,2024-11-01 13:45:00+00:00,long,win,2.8014
2024-11-01 18:00:00+00:00,2024-11-02 07:30:00+00:00,short,cross_exit,-1.4071
2024-11-09 22:15:00+00:00,2024-11-09 23:15:00+00:00,long,win,1.5557
2024-11-12 12:30:00+00:00,2024-11-12 17:30:00+00:00,short,loss,-4.1028
2024-11-12 18:30:00+00:00,2024-11-12 23:15:00+00:00,long,loss,-3.8828
2024-11-13 03:30:00+00:00,2024-11-13 11:15:00+00:00,short,loss,-3.1935
2024-11-14 15:15:00+00:00,2024-11-14 23:00:00+00:00,short,win,7.2167
2024-11-15 09:45:00+00:00,2024-11-15 12:00:00+00:00,long,win,4.185
2024-11-16 14:00:00+00:00,2024-11-16 18:15:00+00:00,short,loss,-1.3991
2024-11-16 19:00:00+00:00,2024-11-16 20:15:00+00:00,long,loss,-1.4249
2024-11-18 02:15:00+00:00,2024-11-18 06:30:00+00:00,long,win,3.2477
2024-11-18 13:15:00+00:00,2024-11-18 14:15:00+00:00,short,loss,-2.3159
2024-11-18 15:45:00+00:00,2024-11-18 16:45:00+00:00,long,loss,-3.236
2024-11-18 19:15:00+00:00,2024-11-18 20:00:00+00:00,short,loss,-3.2061
2024-11-20 00:00:00+00:00,2024-11-20 06:15:00+00:00,short,cross_exit,-1.3821
2024-11-22 17:00:00+00:00,2024-11-22 22:30:00+00:00,long,loss,-2.1987
2024-11-24 02:15:00+00:00,2024-11-24 03:45:00+00:00,long,loss,-1.3189
2024-11-24 23:00:00+00:00,2024-11-24 23:30:00+00:00,long,loss,-1.6584
2024-11-25 14:15:00+00:00,2024-11-25 14:45:00+00:00,short,win,2.7739
2024-11-30 23:00:00+00:00,2024-12-01 00:30:00+00:00,short,loss,-0.7937
2024-12-01 08:30:00+00:00,2024-12-01 10:30:00+00:00,long,loss,-1.1037
2024-12-02 04:15:00+00:00,2024-12-02 08:15:00+00:00,short,win,3.2557
2024-12-02 15:45:00+00:00,2024-12-02 16:30:00+00:00,long,loss,-2.2617
2024-12-02 17:30:00+00:00,2024-12-02 20:00:00+00:00,short,loss,-2.647
2024-12-03 07:45:00+00:00,2024-12-03 10:45:00+00:00,short,win,2.4276
2024-12-03 18:00:00+00:00,2024-12-04 13:30:00+00:00,long,cross_exit,0.0678
2024-12-04 13:30:00+00:00,2024-12-04 14:30:00+00:00,short,loss,-1.1587
2024-12-04 19:45:00+00:00,2024-12-04 20:15:00+00:00,long,win,3.8411
2024-12-05 17:30:00+00:00,2024-12-05 19:45:00+00:00,short,win,5.3027
2024-12-07 03:45:00+00:00,2024-12-07 18:00:00+00:00,short,cross_exit,-1.3087
2024-12-08 13:15:00+00:00,2024-12-08 14:45:00+00:00,long,loss,-1.3493
2024-12-11 00:00:00+00:00,2024-12-11 00:15:00+00:00,long,cross_exit,-1.5183
2024-12-11 00:15:00+00:00,2024-12-11 02:30:00+00:00,short,loss,-2.3603
2024-12-11 03:00:00+00:00,2024-12-11 14:30:00+00:00,long,win,4.9709
2024-12-12 19:45:00+00:00,2024-12-12 20:30:00+00:00,short,loss,-2.5717
2024-12-16 12:30:00+00:00,2024-12-16 13:15:00+00:00,short,loss,-1.536
2024-12-16 14:45:00+00:00,2024-12-16 16:00:00+00:00,long,win,3.4853
2024-12-19 15:15:00+00:00,2024-12-19 15:45:00+00:00,short,loss,-2.401
2024-12-20 16:30:00+00:00,2024-12-20 16:45:00+00:00,long,loss,-3.522
2024-12-21 13:30:00+00:00,2024-12-21 20:15:00+00:00,short,loss,-2.1893
2024-12-23 05:45:00+00:00,2024-12-23 06:00:00+00:00,long,cross_exit,-1.7987
2024-12-23 14:30:00+00:00,2024-12-23 18:45:00+00:00,short,win,4.377
2024-12-24 00:15:00+00:00,2024-12-24 02:00:00+00:00,long,cross_exit,-1.6512
2024-12-30 18:45:00+00:00,2024-12-30 21:15:00+00:00,long,loss,-2.4974
