coin,fg_buy,cooldown,sell_mode,fg_sell,tp_pct,sl_pct,hold_days,total_return,cagr,mdd,trades,win_rate,avg_hold_days,final_balance,bnh_return,vs_bnh
eth,30,7,hold,,0.2,0.1,90.0,-42.89,-6.7,72.63,81,34.6,10.2,5711.38,74.53,-117.42
eth,30,7,hold,,0.3,0.05,90.0,59.82,5.98,60.99,93,18.3,8.3,15982.01,74.53,-14.71
eth,30,7,hold,,0.2,0.15,90.0,-78.24,-17.2,79.0,69,40.6,13.8,2176.31,74.53,-152.77
eth,30,7,hold,,0.3,0.1,90.0,-33.62,-4.95,70.07,73,27.4,12.3,6637.56,74.53,-108.16
eth,30,7,hold,,0.3,0.15,90.0,-80.52,-18.33,81.69,60,31.7,17.8,1947.51,74.53,-155.06
eth,30,7,hold,,,,180.0,-81.22,-18.7,94.0,12,50.0,177.9,1877.64,74.53,-155.76
eth,30,7,hold,,0.1,,180.0,-94.88,-30.77,94.88,19,68.4,84.2,512.44,74.53,-169.41
eth,30,7,hold,,0.2,,180.0,-95.27,-31.46,95.3,14,57.1,123.1,472.88,74.53,-169.8
eth,30,7,hold,,,0.05,180.0,56.25,5.68,69.96,69,7.2,26.6,15625.34,74.53,-18.28
eth,30,7,hold,,,0.1,180.0,123.06,10.44,65.48,42,14.3,45.8,22306.21,74.53,48.53
eth,30,7,hold,,0.3,,180.0,-93.58,-28.81,94.02,14,57.1,129.4,642.19,74.53,-168.11
eth,30,7,hold,,,0.15,180.0,-9.69,-1.25,69.22,37,18.9,54.7,9031.36,74.53,-84.22
eth,30,7,hold,,0.1,0.05,180.0,6.14,0.74,41.93,111,36.0,3.6,10613.65,74.53,-68.4
eth,30,7,hold,,0.1,0.1,180.0,-84.32,-20.49,85.02,91,42.9,6.3,1568.18,74.53,-158.85
eth,30,7,hold,,0.1,0.15,180.0,-94.99,-30.96,94.99,82,48.8,8.2,501.33,74.53,-169.52
eth,30,7,hold,,0.2,0.05,180.0,-13.25,-1.74,53.39,101,21.8,6.3,8675.16,74.53,-87.78
eth,30,7,hold,,0.2,0.1,180.0,-42.89,-6.7,72.63,81,34.6,10.2,5711.38,74.53,-117.42
eth,30,7,hold,,0.2,0.15,180.0,-78.24,-17.2,79.0,69,40.6,13.8,2176.31,74.53,-152.77
eth,30,7,hold,,0.3,0.05,180.0,59.82,5.98,60.99,93,18.3,8.3,15982.01,74.53,-14.71
eth,30,7,hold,,0.3,0.1,180.0,-33.62,-4.95,70.07,73,27.4,12.3,6637.56,74.53,-108.16
eth,30,7,hold,,0.3,0.15,180.0,-80.52,-18.33,81.69,60,31.7,17.8,1947.51,74.53,-155.06
eth,30,14,fg_sell,50.0,,,,-90.53,-25.3,90.53,27,51.9,42.1,946.91,74.53,-165.06
eth,30,14,fg_sell,60.0,,,,-92.52,-27.46,92.66,19,47.4,76.6,747.79,74.53,-167.06
eth,30,14,fg_sell,70.0,,,,-81.89,-19.06,81.89,13,61.5,144.4,1810.85,74.53,-156.43
eth,30,14,fg_sell,80.0,,,,-57.42,-10.03,74.33,6,33.3,397.8,4257.88,74.53,-131.95
eth,30,14,fg_sell,90.0,,,,-35.16,-5.22,67.46,5,40.0,508.6,6483.94,74.53,-109.69
eth,30,14,tp_sl,,0.1,,,-11.23,-1.46,49.59,7,85.7,387.9,8876.99,74.53,-85.76
eth,30,14,tp_sl,,0.2,,,20.55,2.34,51.31,6,83.3,452.2,12054.68,74.53,-53.99
eth,30,14,tp_sl,,0.3,,,5.01,0.61,52.06,4,75.0,699.5,10500.5,74.53,-69.53
eth,30,14,tp_sl,,,0.05,,-22.3,-3.07,58.89,18,5.6,127.9,7770.42,74.53,-96.83
eth,30,14,tp_sl,,,0.1,,1002.94,34.6,47.17,7,14.3,404.3,110293.55,74.53,928.4
eth,30,14,tp_sl,,,0.15,,645.46,28.23,62.51,7,14.3,404.3,74546.27,74.53,570.93
eth,30,14,tp_sl,,0.1,0.05,,-33.2,-4.87,41.88,75,32.0,3.7,6679.56,74.53,-107.74
eth,30,14,tp_sl,,0.1,0.1,,-81.66,-18.93,81.66,65,40.0,6.0,1834.14,74.53,-156.19
eth,30,14,tp_sl,,0.1,0.15,,-83.22,-19.82,88.15,62,51.6,8.1,1677.83,74.53,-157.76
eth,30,14,tp_sl,,0.2,0.05,,-40.49,-6.22,48.6,68,19.1,6.6,5951.34,74.53,-115.02
eth,30,14,tp_sl,,0.2,0.1,,-85.47,-21.24,85.47,56,25.0,10.8,1453.44,74.53,-160.0
eth,30,14,tp_sl,,0.2,0.15,,-90.69,-25.47,90.69,51,33.3,14.5,930.5,74.53,-165.23
eth,30,14,tp_sl,,0.3,0.05,,-58.93,-10.43,69.98,65,12.3,7.6,4107.3,74.53,-133.46
eth,30,14,tp_sl,,0.3,0.1,,-74.83,-15.7,76.02,51,21.6,13.8,2517.23,74.53,-149.36
eth,30,14,tp_sl,,0.3,0.15,,-82.31,-19.3,84.02,45,28.9,19.1,1768.75,74.53,-156.85
eth,30,14,hold,,,,30.0,-76.67,-16.48,82.59,37,35.1,29.7,2333.37,74.53,-151.2
eth,30,14,hold,,0.1,,30.0,-90.69,-25.46,90.69,44,54.5,19.6,930.8,74.53,-165.23
eth,30,14,hold,,0.2,,30.0,-77.73,-16.96,80.23,39,41.0,25.8,2227.36,74.53,-152.26
eth,30,14,hold,,0.3,,30.0,-78.24,-17.2,80.11,38,34.2,27.7,2175.55,74.53,-152.78
eth,30,14,hold,,,0.05,30.0,-22.63,-3.13,64.86,64,12.5,9.2,7736.63,74.53,-97.17
eth,30,14,hold,,,0.1,30.0,-70.84,-14.15,80.04,49,20.4,15.4,2916.38,74.53,-145.37
eth,30,14,hold,,,0.15,30.0,-84.73,-20.75,86.98,46,28.3,18.3,1527.37,74.53,-159.26
eth,30,14,hold,,0.1,0.05,30.0,-40.83,-6.29,41.88,75,30.7,3.6,5916.76,74.53,-115.37
eth,30,14,hold,,0.1,0.1,30.0,-83.75,-20.14,83.75,65,38.5,5.9,1624.68,74.53,-158.29
eth,30,14,hold,,0.1,0.15,30.0,-91.54,-26.34,92.38,61,47.5,7.7,845.77,74.53,-166.08
eth,30,14,hold,,0.2,0.05,30.0,-46.74,-7.5,50.68,69,18.8,6.0,5325.62,74.53,-121.28
eth,30,14,hold,,0.2,0.15,30.0,-92.52,-27.45,92.52,54,33.3,11.4,748.44,74.53,-167.05
eth,30,14,hold,,0.2,0.1,30.0,-82.89,-19.63,82.89,58,27.6,9.3,1711.19,74.53,-157.42
eth,30,14,hold,,0.3,0.05,30.0,-62.13,-11.32,67.62,66,13.6,7.0,3787.18,74.53,-136.66
eth,30,14,hold,,0.3,0.1,30.0,-76.45,-16.39,80.39,54,24.1,11.2,2354.98,74.53,-150.98
eth,30,14,hold,,,,60.0,-95.17,-31.28,95.43,25,36.0,57.8,482.95,74.53,-169.7
eth,30,14,hold,,0.3,0.15,30.0,-89.34,-24.2,89.34,51,27.5,12.9,1065.69,74.53,-163.88
eth,30,14,hold,,0.1,,60.0,-98.19,-39.13,98.19,35,60.0,31.3,181.28,74.53,-172.72
eth,30,14,hold,,0.2,,60.0,-98.4,-40.07,98.49,29,48.3,43.4,159.82,74.53,-172.94
eth,30,14,hold,,0.3,,60.0,-98.61,-41.07,98.68,27,40.7,50.1,139.42,74.53,-173.14
eth,30,14,hold,,,0.05,60.0,-24.27,-3.38,68.43,59,10.2,11.8,7572.74,74.53,-98.81
eth,30,14,hold,,,0.1,60.0,-68.6,-13.36,73.82,44,18.2,21.2,3140.08,74.53,-143.13
eth,30,14,hold,,,0.15,60.0,-87.31,-22.55,87.31,38,21.1,28.4,1269.07,74.53,-161.84
eth,30,14,hold,,0.1,0.05,60.0,-33.2,-4.87,41.88,75,32.0,3.7,6679.56,74.53,-107.74
eth,30,14,hold,,0.1,0.1,60.0,-81.66,-18.93,81.66,65,40.0,6.0,1834.14,74.53,-156.19
eth,30,14,hold,,0.1,0.15,60.0,-84.51,-20.61,88.15,62,51.6,8.0,1548.92,74.53,-159.04
eth,30,14,hold,,0.2,0.05,60.0,-40.49,-6.22,48.6,68,19.1,6.6,5951.34,74.53,-115.02
eth,30,14,hold,,0.2,0.1,60.0,-85.47,-21.24,85.47,56,25.0,10.8,1453.44,74.53,-160.0
eth,30,14,hold,,0.2,0.15,60.0,-92.74,-27.72,92.74,51,31.4,13.8,726.2,74.53,-167.27
eth,30,14,hold,,0.3,0.05,60.0,-58.93,-10.43,69.98,65,12.3,7.6,4107.3,74.53,-133.46
eth,30,14,hold,,0.3,0.1,60.0,-74.83,-15.7,76.02,51,21.6,13.8,2517.23,74.53,-149.36
eth,30,14,hold,,,,90.0,-97.26,-35.92,97.26,18,33.3,87.8,274.43,74.53,-171.79
eth,30,14,hold,,0.3,0.15,60.0,-88.24,-23.27,88.24,45,26.7,18.1,1176.2,74.53,-162.77
eth,30,14,hold,,0.1,,90.0,-97.89,-37.99,97.89,24,54.2,54.0,210.5,74.53,-172.43
eth,30,14,hold,,0.2,,90.0,-95.01,-30.99,95.01,23,52.2,61.2,499.22,74.53,-169.54
eth,30,14,hold,,0.3,,90.0,-89.59,-24.42,89.59,23,52.2,63.0,1040.87,74.53,-164.13
eth,30,14,hold,,,0.05,90.0,27.22,3.02,58.89,57,10.5,15.4,12721.54,74.53,-47.32
eth,30,14,hold,,,0.1,90.0,-69.55,-13.68,69.55,40,17.5,27.8,3045.22,74.53,-144.08
eth,30,14,hold,,,0.15,90.0,-88.75,-23.69,88.75,35,20.0,36.5,1125.25,74.53,-163.28
eth,30,14,hold,,0.1,0.05,90.0,-33.2,-4.87,41.88,75,32.0,3.7,6679.56,74.53,-107.74
eth,30,14,hold,,0.1,0.1,90.0,-81.66,-18.93,81.66,65,40.0,6.0,1834.14,74.53,-156.19
eth,30,14,hold,,0.1,0.15,90.0,-83.22,-19.82,88.15,62,51.6,8.1,1677.83,74.53,-157.76
eth,30,14,hold,,0.2,0.05,90.0,-40.49,-6.22,48.6,68,19.1,6.6,5951.34,74.53,-115.02
eth,30,14,hold,,0.2,0.1,90.0,-85.47,-21.24,85.47,56,25.0,10.8,1453.44,74.53,-160.0
eth,30,14,hold,,0.2,0.15,90.0,-92.31,-27.21,92.31,51,31.4,14.5,768.51,74.53,-166.85
eth,30,14,hold,,0.3,0.05,90.0,-58.93,-10.43,69.98,65,12.3,7.6,4107.3,74.53,-133.46
eth,30,14,hold,,0.3,0.1,90.0,-74.83,-15.7,76.02,51,21.6,13.8,2517.23,74.53,-149.36
eth,30,14,hold,,0.3,0.15,90.0,-86.52,-21.96,86.52,45,26.7,19.0,1348.46,74.53,-161.05
eth,30,14,hold,,,,180.0,-64.86,-12.14,89.65,12,50.0,177.9,3513.53,74.53,-139.4
eth,30,14,hold,,0.1,,180.0,-90.25,-25.04,93.15,22,77.3,67.5,974.58,74.53,-164.79
eth,30,14,hold,,0.2,,180.0,-87.3,-22.54,88.28,15,66.7,112.5,1269.63,74.53,-161.84
eth,30,14,hold,,0.3,,180.0,-88.88,-23.8,89.64,14,57.1,126.2,1112.41,74.53,-163.41
eth,30,14,hold,,,0.05,180.0,515.94,25.23,49.33,47,10.6,29.4,61593.65,74.53,441.4
eth,30,14,hold,,,0.1,180.0,89.1,8.2,65.48,35,14.3,40.5,18910.13,74.53,14.57
eth,30,14,hold,,,0.15,180.0,-10.6,-1.38,62.51,31,19.4,53.2,8940.4,74.53,-85.13
eth,30,14,hold,,0.1,0.05,180.0,-33.2,-4.87,41.88,75,32.0,3.7,6679.56,74.53,-107.74
eth,30,14,hold,,0.1,0.1,180.0,-81.66,-18.93,81.66,65,40.0,6.0,1834.14,74.53,-156.19
eth,30,14,hold,,0.1,0.15,180.0,-83.22,-19.82,88.15,62,51.6,8.1,1677.83,74.53,-157.76
eth,30,14,hold,,0.2,0.05,180.0,-40.49,-6.22,48.6,68,19.1,6.6,5951.34,74.53,-115.02
eth,30,14,hold,,0.2,0.1,180.0,-85.47,-21.24,85.47,56,25.0,10.8,1453.44,74.53,-160.0
eth,30,14,hold,,0.2,0.15,180.0,-90.69,-25.47,90.69,51,33.3,14.5,930.5,74.53,-165.23
eth,30,14,hold,,0.3,0.1,180.0,-74.83,-15.7,76.02,51,21.6,13.8,2517.23,74.53,-149.36
eth,30,14,hold,,0.3,0.05,180.0,-58.93,-10.43,69.98,65,12.3,7.6,4107.3,74.53,-133.46
eth,30,14,hold,,0.3,0.15,180.0,-82.31,-19.3,84.02,45,28.9,19.1,1768.75,74.53,-156.85
eth,30,21,fg_sell,50.0,,,,-71.46,-14.38,77.52,24,54.2,45.2,2853.95,74.53,-145.99
eth,30,21,fg_sell,60.0,,,,-82.1,-19.18,83.65,19,57.9,74.6,1789.6,74.53,-156.64
eth,30,21,fg_sell,70.0,,,,-85.7,-21.4,85.7,13,53.8,142.3,1429.65,74.53,-160.24
eth,30,21,fg_sell,80.0,,,,-57.42,-10.03,74.33,6,33.3,397.8,4257.88,74.53,-131.95
eth,30,21,fg_sell,90.0,,,,-29.81,-4.29,67.46,5,40.0,508.2,7019.14,74.53,-104.34
eth,30,21,tp_sl,,0.1,,,66.56,6.52,35.14,11,90.9,234.0,16656.02,74.53,-7.97
eth,30,21,tp_sl,,0.2,,,20.55,2.34,51.31,6,83.3,451.0,12054.68,74.53,-53.99
eth,30,21,tp_sl,,0.3,,,36.37,3.91,52.06,5,80.0,550.8,13637.01,74.53,-38.16
eth,30,21,tp_sl,,,0.05,,494.93,24.7,58.89,18,5.6,129.6,59492.82,74.53,420.39
eth,30,21,tp_sl,,,0.15,,595.34,27.13,68.17,8,12.5,343.0,69533.89,74.53,520.81
eth,30,21,tp_sl,,,0.1,,379.63,21.42,65.48,11,9.1,244.7,47963.05,74.53,305.1
eth,30,21,tp_sl,,0.1,0.05,,10.29,1.22,34.86,57,36.8,3.9,11028.98,74.53,-64.24
eth,30,21,tp_sl,,0.1,0.1,,-70.95,-14.19,71.24,56,41.1,5.0,2905.05,74.53,-145.48
eth,30,21,tp_sl,,0.1,0.15,,-8.98,-1.16,65.02,52,61.5,8.9,9101.96,74.53,-83.51
eth,30,21,tp_sl,,0.2,0.05,,-35.3,-5.25,49.33,53,18.9,6.8,6470.0,74.53,-109.83
eth,30,21,tp_sl,,0.2,0.1,,-90.04,-24.83,90.04,47,19.1,11.5,996.25,74.53,-164.57
eth,30,21,tp_sl,,0.2,0.15,,-69.64,-13.72,71.49,42,38.1,17.7,3036.17,74.53,-144.17
eth,30,21,tp_sl,,0.3,0.05,,-49.36,-8.08,58.91,49,12.2,8.7,5063.95,74.53,-123.89
eth,30,21,tp_sl,,0.3,0.1,,-80.5,-18.32,81.42,44,18.2,13.8,1950.31,74.53,-155.03
eth,30,21,tp_sl,,0.3,0.15,,-57.64,-10.09,69.21,40,32.5,19.8,4236.21,74.53,-132.17
eth,30,21,hold,,,,30.0,-95.06,-31.08,95.06,31,32.3,30.0,493.95,74.53,-169.59
eth,30,21,hold,,0.1,,30.0,-93.82,-29.15,93.82,37,51.4,20.3,617.56,74.53,-168.36
eth,30,21,hold,,0.2,,30.0,-94.42,-30.04,94.42,34,35.3,24.9,557.71,74.53,-168.96
eth,30,21,hold,,0.3,,30.0,-91.32,-26.1,91.95,33,33.3,26.6,868.36,74.53,-165.85
eth,30,21,hold,,,0.05,30.0,-58.17,-10.23,68.39,49,10.2,9.9,4182.73,74.53,-132.71
eth,30,21,hold,,,0.1,30.0,-87.42,-22.63,88.05,43,16.3,13.7,1257.69,74.53,-161.96
eth,30,21,hold,,,0.15,30.0,-79.75,-17.94,80.46,40,30.0,17.4,2024.8,74.53,-154.29
eth,30,21,hold,,0.1,0.05,30.0,-2.31,-0.29,34.86,57,35.1,3.8,9769.48,74.53,-76.84
eth,30,21,hold,,0.1,0.1,30.0,-74.27,-15.47,74.52,56,39.3,4.8,2573.3,74.53,-148.8
eth,30,21,hold,,0.1,0.15,30.0,-43.74,-6.87,67.27,52,57.7,7.8,5626.14,74.53,-118.27
eth,30,21,hold,,0.2,0.1,30.0,-92.46,-27.38,92.46,49,16.3,9.2,754.25,74.53,-166.99
eth,30,21,hold,,0.2,0.05,30.0,-44.09,-6.94,49.33,53,17.0,6.3,5590.99,74.53,-118.62
eth,30,21,hold,,0.3,0.05,30.0,-59.61,-10.61,65.47,49,10.2,8.1,4039.36,74.53,-134.14
eth,30,21,hold,,0.2,0.15,30.0,-89.13,-24.02,89.13,44,31.8,13.3,1087.15,74.53,-163.66
eth,30,21,hold,,0.3,0.15,30.0,-83.7,-20.11,83.7,43,30.2,13.5,1629.95,74.53,-158.23
eth,30,21,hold,,0.3,0.1,30.0,-87.26,-22.51,87.86,46,17.4,11.1,1274.13,74.53,-161.79
eth,30,21,hold,,,,60.0,-98.66,-41.37,98.66,21,28.6,60.0,133.88,74.53,-173.19
eth,30,21,hold,,0.2,,60.0,-99.05,-43.78,99.13,24,37.5,47.4,95.29,74.53,-173.58
eth,30,21,hold,,0.3,,60.0,-98.57,-40.91,98.57,22,31.8,53.9,142.62,74.53,-173.11
eth,30,21,hold,,,0.05,60.0,-66.87,-12.78,66.87,44,6.8,14.8,3313.35,74.53,-141.4
eth,30,21,hold,,0.1,,60.0,-91.38,-26.16,91.38,32,65.6,29.2,862.4,74.53,-165.91
eth,30,21,hold,,,0.1,60.0,-81.7,-18.96,81.7,40,12.5,19.8,1830.13,74.53,-156.23
eth,30,21,hold,,,0.15,60.0,-64.61,-12.06,69.95,33,21.2,30.7,3539.31,74.53,-139.14
eth,30,21,hold,,0.1,0.05,60.0,10.29,1.22,34.86,57,36.8,3.9,11028.98,74.53,-64.24
eth,30,21,hold,,0.1,0.1,60.0,-70.95,-14.19,71.24,56,41.1,5.0,2905.05,74.53,-145.48
eth,30,21,hold,,0.1,0.15,60.0,-13.61,-1.8,65.02,52,61.5,8.7,8638.54,74.53,-88.15
eth,30,21,hold,,0.2,0.05,60.0,-35.3,-5.25,49.33,53,18.9,6.8,6470.0,74.53,-109.83
eth,30,21,hold,,0.2,0.15,60.0,-71.63,-14.44,71.63,42,35.7,17.0,2837.08,74.53,-146.16
eth,30,21,hold,,0.2,0.1,60.0,-89.45,-24.3,89.45,47,19.1,11.5,1054.89,74.53,-163.98
eth,30,21,hold,,0.3,0.05,60.0,-49.36,-8.08,58.91,49,12.2,8.7,5063.95,74.53,-123.89
eth,30,21,hold,,0.3,0.1,60.0,-79.35,-17.74,80.33,44,18.2,13.8,2065.09,74.53,-153.88
eth,30,21,hold,,,,90.0,-97.88,-37.93,97.88,18,33.3,87.1,212.03,74.53,-172.41
eth,30,21,hold,,0.3,0.15,60.0,-65.99,-12.5,69.21,40,30.0,18.8,3400.77,74.53,-140.53
eth,30,21,hold,,0.1,,90.0,-86.39,-21.87,89.2,27,70.4,42.9,1360.91,74.53,-160.92
eth,30,21,hold,,0.2,,90.0,-87.99,-23.07,87.99,22,54.5,61.2,1201.34,74.53,-162.52
eth,30,21,hold,,0.3,,90.0,-88.75,-23.69,88.75,21,52.4,67.6,1125.36,74.53,-163.28
eth,30,21,hold,,,0.1,90.0,-84.49,-20.6,84.49,39,12.8,24.0,1551.11,74.53,-159.02
eth,30,21,hold,,,0.05,90.0,-59.59,-10.61,68.09,44,6.8,16.9,4041.1,74.53,-134.12
eth,30,21,hold,,0.1,0.05,90.0,10.29,1.22,34.86,57,36.8,3.9,11028.98,74.53,-64.24
eth,30,21,hold,,,0.15,90.0,-86.17,-21.72,86.17,31,19.4,38.4,1382.89,74.53,-160.7
eth,30,21,hold,,0.1,0.1,90.0,-70.95,-14.19,71.24,56,41.1,5.0,2905.05,74.53,-145.48
eth,30,21,hold,,0.1,0.15,90.0,-8.98,-1.16,65.02,52,61.5,8.9,9101.96,74.53,-83.51
eth,30,21,hold,,0.2,0.1,90.0,-90.04,-24.83,90.04,47,19.1,11.5,996.25,74.53,-164.57
eth,30,21,hold,,0.2,0.15,90.0,-74.92,-15.74,74.92,42,35.7,17.7,2507.61,74.53,-149.46
eth,30,21,hold,,0.2,0.05,90.0,-35.3,-5.25,49.33,53,18.9,6.8,6470.0,74.53,-109.83
eth,30,21,hold,,0.3,0.1,90.0,-80.5,-18.32,81.42,44,18.2,13.8,1950.31,74.53,-155.03
eth,30,21,hold,,,,180.0,-35.9,-5.36,87.23,12,58.3,177.9,6410.1,74.53,-110.43
eth,30,21,hold,,0.3,0.05,90.0,-49.36,-8.08,58.91,49,12.2,8.7,5063.95,74.53,-123.89
eth,30,21,hold,,0.1,,180.0,-62.5,-11.43,81.36,26,84.6,51.8,3750.07,74.53,-137.03
eth,30,21,hold,,0.3,0.15,90.0,-67.7,-13.05,69.21,40,30.0,19.6,3229.6,74.53,-142.24
eth,30,21,hold,,0.2,,180.0,-85.94,-21.56,85.94,15,60.0,109.7,1406.13,74.53,-160.47
eth,30,21,hold,,0.3,,180.0,-77.59,-16.9,82.22,15,60.0,115.3,2241.1,74.53,-152.12
eth,30,21,hold,,,0.1,180.0,14.37,1.68,61.61,34,14.7,40.6,11436.55,74.53,-60.17
eth,30,21,hold,,,0.05,180.0,15.02,1.75,58.89,44,6.8,23.0,11502.19,74.53,-59.51
eth,30,21,hold,,,0.15,180.0,-48.7,-7.93,68.17,29,17.2,51.6,5129.75,74.53,-123.24
eth,30,21,hold,,0.1,0.05,180.0,10.29,1.22,34.86,57,36.8,3.9,11028.98,74.53,-64.24
eth,30,21,hold,,0.1,0.1,180.0,-70.95,-14.19,71.24,56,41.1,5.0,2905.05,74.53,-145.48
eth,30,21,hold,,0.1,0.15,180.0,-8.98,-1.16,65.02,52,61.5,8.9,9101.96,74.53,-83.51
eth,30,21,hold,,0.2,0.05,180.0,-35.3,-5.25,49.33,53,18.9,6.8,6470.0,74.53,-109.83
eth,30,21,hold,,0.2,0.1,180.0,-90.04,-24.83,90.04,47,19.1,11.5,996.25,74.53,-164.57
eth,30,21,hold,,0.2,0.15,180.0,-69.64,-13.72,71.49,42,38.1,17.7,3036.17,74.53,-144.17
eth,30,21,hold,,0.3,0.05,180.0,-49.36,-8.08,58.91,49,12.2,8.7,5063.95,74.53,-123.89
eth,30,21,hold,,0.3,0.1,180.0,-80.5,-18.32,81.42,44,18.2,13.8,1950.31,74.53,-155.03
eth,30,21,hold,,0.3,0.15,180.0,-57.64,-10.09,69.21,40,32.5,19.8,4236.21,74.53,-132.17
eth,30,30,fg_sell,50.0,,,,-64.22,-11.94,64.22,23,47.8,44.7,3578.18,74.53,-138.75
eth,30,30,fg_sell,60.0,,,,-81.03,-18.6,82.34,19,52.6,71.7,1896.61,74.53,-155.57
eth,30,30,fg_sell,70.0,,,,-83.56,-20.02,83.56,13,53.8,140.8,1644.36,74.53,-158.09
eth,30,30,fg_sell,90.0,,,,-32.38,-4.73,67.46,5,40.0,506.4,6762.19,74.53,-106.91
eth,30,30,fg_sell,80.0,,,,-53.91,-9.14,74.33,6,33.3,397.5,4609.33,74.53,-128.44
eth,30,30,tp_sl,,0.1,,,66.97,6.55,40.83,12,91.7,189.2,16696.58,74.53,-7.57
eth,30,30,tp_sl,,0.2,,,20.55,2.34,51.31,6,83.3,450.0,12054.68,74.53,-53.99
eth,30,30,tp_sl,,0.3,,,36.37,3.91,52.06,5,80.0,550.2,13637.01,74.53,-38.16
eth,30,30,tp_sl,,,0.05,,-69.78,-13.77,71.49,25,4.0,57.5,3021.9,74.53,-144.31
eth,30,30,tp_sl,,,0.1,,375.39,21.28,61.61,10,10.0,261.6,47538.69,74.53,300.85
eth,30,30,tp_sl,,,0.15,,533.01,25.66,68.17,8,12.5,336.0,63300.98,74.53,458.48
eth,30,30,tp_sl,,0.1,0.05,,-5.81,-0.74,50.36,46,34.8,4.5,9419.08,74.53,-80.34
eth,30,30,tp_sl,,0.1,0.1,,-68.72,-13.4,74.96,43,39.5,5.7,3128.25,74.53,-143.25
eth,30,30,tp_sl,,0.1,0.15,,-69.75,-13.75,71.4,42,52.4,7.4,3025.33,74.53,-144.28
eth,30,30,tp_sl,,0.2,0.05,,-42.59,-6.64,52.24,44,18.2,6.7,5740.87,74.53,-117.13
eth,30,30,tp_sl,,0.2,0.1,,-78.96,-17.55,78.96,39,23.1,10.1,2103.61,74.53,-153.5
eth,30,30,tp_sl,,0.2,0.15,,-82.91,-19.64,82.91,34,32.4,19.7,1709.46,74.53,-157.44
eth,30,30,tp_sl,,0.3,0.05,,-46.31,-7.41,49.36,44,13.6,6.2,5368.75,74.53,-120.85
eth,30,30,tp_sl,,0.3,0.1,,-79.28,-17.7,79.9,39,17.9,10.6,2072.15,74.53,-153.81
eth,30,30,tp_sl,,0.3,0.15,,-73.04,-14.98,73.04,34,29.4,20.6,2695.99,74.53,-147.57
eth,30,30,hold,,,,30.0,-52.69,-8.85,79.41,29,44.8,30.0,4730.56,74.53,-127.23
eth,30,30,hold,,0.1,,30.0,-67.75,-13.07,76.94,34,58.8,19.1,3225.28,74.53,-142.28
eth,30,30,hold,,0.2,,30.0,-75.68,-16.05,75.68,30,46.7,25.0,2432.2,74.53,-150.21
eth,30,30,hold,,0.3,,30.0,-58.91,-10.42,62.9,30,43.3,26.2,4109.04,74.53,-133.44
eth,30,30,hold,,,0.05,30.0,-18.75,-2.54,54.59,43,14.0,8.2,8125.4,74.53,-93.28
eth,30,30,hold,,,0.1,30.0,-73.42,-15.13,76.76,39,17.9,12.1,2657.73,74.53,-147.96
eth,30,30,hold,,,0.15,30.0,-50.04,-8.23,62.97,34,35.3,18.8,4995.77,74.53,-124.58
eth,30,30,hold,,0.1,0.05,30.0,-16.57,-2.22,50.36,46,32.6,4.3,8343.43,74.53,-91.1
eth,30,30,hold,,0.1,0.1,30.0,-72.29,-14.69,74.96,43,37.2,5.5,2771.01,74.53,-146.82
eth,30,30,hold,,0.2,0.05,30.0,-59.01,-10.45,61.33,44,15.9,5.8,4099.13,74.53,-133.54
eth,30,30,hold,,0.1,0.15,30.0,-73.2,-15.04,73.2,42,50.0,7.2,2679.84,74.53,-147.74
eth,30,30,hold,,0.2,0.1,30.0,-86.05,-21.63,86.05,39,20.5,8.3,1395.31,74.53,-160.58
eth,30,30,hold,,0.2,0.15,30.0,-82.6,-19.46,82.6,36,30.6,13.5,1740.11,74.53,-157.13
eth,30,30,hold,,0.3,0.1,30.0,-86.28,-21.79,86.28,39,15.4,9.1,1372.38,74.53,-160.81
eth,30,30,hold,,0.3,0.15,30.0,-68.23,-13.23,68.23,36,30.6,13.9,3176.62,74.53,-142.77
eth,30,30,hold,,0.3,0.05,30.0,-58.53,-10.32,60.88,44,11.4,5.6,4146.61,74.53,-133.07
eth,30,30,hold,,,,60.0,-85.82,-21.47,85.82,20,35.0,60.0,1418.21,74.53,-160.35
eth,30,30,hold,,0.1,,60.0,-90.27,-25.05,90.27,27,63.0,33.2,973.35,74.53,-164.8
eth,30,30,hold,,0.2,,60.0,-95.28,-31.48,95.28,23,43.5,47.0,471.73,74.53,-169.82
eth,30,30,hold,,0.3,,60.0,-97.4,-36.34,97.4,21,28.6,52.9,260.16,74.53,-171.93
eth,30,30,hold,,,0.05,60.0,7.79,0.93,49.97,41,12.2,11.6,10779.47,74.53,-66.74
eth,30,30,hold,,,0.1,60.0,-53.58,-9.06,70.53,37,16.2,17.1,4641.82,74.53,-128.12
eth,30,30,hold,,,0.15,60.0,-48.41,-7.87,71.27,30,23.3,29.9,5158.82,74.53,-122.95
eth,30,30,hold,,0.1,0.05,60.0,-5.81,-0.74,50.36,46,34.8,4.5,9419.08,74.53,-80.34
eth,30,30,hold,,0.1,0.1,60.0,-68.72,-13.4,74.96,43,39.5,5.7,3128.25,74.53,-143.25
eth,30,30,hold,,0.1,0.15,60.0,-69.75,-13.75,71.4,42,52.4,7.4,3025.33,74.53,-144.28
