retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,n_bos,n_zones
0.5,0.786,1.618,0.005,7,0.2,both,44,20.5,74.0,46.45,1.59,1740.01,8,sol,4H,83,206
0.5,0.786,1.618,0.002,3,0.2,both,45,17.8,33.67,21.3,1.58,1336.73,8,sol,4H,83,206
0.5,0.786,1.618,0.002,7,0.2,both,45,17.8,68.48,43.39,1.58,1684.84,8,sol,4H,83,206
0.5,0.786,1.618,0.005,7,0.1,both,44,20.5,41.57,26.45,1.57,1415.75,8,sol,4H,83,206
0.382,0.786,1.618,0.005,5,0.2,both,78,23.1,62.34,39.78,1.57,1623.37,5,sol,4H,124,258
0.5,0.786,1.618,0.002,5,0.1,both,45,17.8,28.35,18.06,1.57,1283.51,8,sol,4H,83,206
0.5,0.786,1.618,0.005,3,0.2,both,44,20.5,36.0,23.11,1.56,1359.99,8,sol,4H,83,206
0.5,0.786,2.0,0.002,7,0.2,both,43,14.0,67.47,43.39,1.55,1674.67,8,sol,4H,83,206
0.5,0.786,1.618,0.005,5,0.1,both,44,20.5,30.26,19.62,1.54,1302.57,8,sol,4H,83,206
0.5,0.786,1.618,0.002,3,0.1,both,45,17.8,17.29,11.22,1.54,1172.85,8,sol,4H,83,206
0.5,0.786,2.0,0.002,3,0.1,ob_only,32,15.6,16.73,10.93,1.53,1167.32,8,sol,4H,83,206
0.5,0.786,2.0,0.002,5,0.1,ob_only,32,15.6,26.81,17.6,1.52,1268.14,8,sol,4H,83,206
0.5,0.786,2.0,0.002,3,0.2,ob_only,32,15.6,31.46,20.77,1.52,1314.61,8,sol,4H,83,206
0.382,0.786,1.618,0.002,5,0.2,ob_only,63,23.8,66.81,44.28,1.51,1668.13,5,sol,4H,124,258
0.5,0.786,1.618,0.005,3,0.1,both,44,20.5,18.38,12.23,1.5,1183.81,8,sol,4H,83,206
0.382,0.618,2.0,0.005,7,0.2,ob_only,53,22.6,85.54,56.97,1.5,1855.43,5,sol,4H,124,258
0.382,0.786,1.618,0.002,7,0.1,ob_only,63,23.8,49.98,33.36,1.5,1499.77,5,sol,4H,124,258
0.5,0.786,2.0,0.002,7,0.1,ob_only,32,15.6,35.82,23.82,1.5,1358.19,8,sol,4H,83,206
0.382,0.786,1.618,0.002,3,0.2,ob_only,63,23.8,43.55,29.31,1.49,1435.52,5,sol,4H,124,258
0.382,0.618,1.618,0.005,3,0.1,ob_only,54,27.8,21.6,14.67,1.47,1215.97,5,sol,4H,124,258
0.382,0.786,1.618,0.002,5,0.1,ob_only,63,23.8,36.8,25.04,1.47,1367.99,5,sol,4H,124,258
0.382,0.618,1.618,0.005,5,0.1,ob_only,54,27.8,34.87,23.72,1.47,1348.72,5,sol,4H,124,258
