rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,return_pct,max_drawdown,calmar,trades,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,positive_years,total_years,pos_year_rate,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,bh_excess
35,70,2.0,atr_3x,1,0.7,False,-99.45,99.52,-1.0,657,33.2,364,34.9,293,31.1,1,10,10.0,-5.9,-82.1,-55.7,-4.2,-56.6,-44.6,4.1,-41.9,-36.2,-16.7,-638.45
20,65,3.0,atr_3x,2,0.5,False,-99.46,99.7,-1.0,409,41.8,67,38.8,342,42.4,0,10,0.0,-13.5,-68.2,-67.5,-63.4,-50.6,-41.0,-15.1,-21.8,-14.8,-0.3,-638.46
35,75,2.5,atr_2x,2,0.5,False,-99.5,99.67,-1.0,499,46.3,334,47.6,165,43.6,1,10,10.0,27.1,-88.3,-48.5,-28.2,-45.7,-60.0,-3.2,-32.8,-24.8,-14.2,-638.5
35,75,3.0,atr_2x,3,0.3,False,-99.51,99.71,-1.0,455,49.7,304,51.6,151,45.7,2,10,20.0,45.7,-90.6,-50.0,-37.1,-51.4,-49.5,1.8,-15.6,-36.2,-15.6,-638.51
20,65,2.0,atr_2x,2,0.7,False,-99.52,99.65,-1.0,504,42.5,77,40.3,427,42.9,2,10,20.0,-40.7,-71.5,-72.9,-77.9,1.7,1.8,-32.9,-27.1,-5.4,-0.3,-638.52
35,65,1.5,atr_3x,1,0.7,False,-99.56,99.6,-1.0,881,27.7,417,26.9,464,28.4,1,10,10.0,-22.2,-79.3,-59.2,-52.3,-45.7,-55.7,13.9,-11.7,-26.0,-21.3,-638.56
20,70,2.0,atr_2x,3,0.5,False,-99.56,99.74,-1.0,374,40.6,77,40.3,297,40.7,1,10,10.0,-32.4,-73.1,-63.9,-63.9,-22.2,-27.2,-41.7,-37.1,-21.7,14.3,-638.56
30,75,2.5,atr_3x,3,0.3,False,-99.56,99.64,-1.0,398,37.2,235,39.6,163,33.7,0,10,0.0,-19.6,-84.7,-41.3,-38.5,-62.2,-47.1,-16.7,-28.9,-6.2,-11.7,-638.56
25,70,1.5,atr_2x,2,0.7,False,-99.56,99.77,-1.0,505,34.9,174,35.6,331,34.4,0,10,0.0,-0.1,-70.1,-75.1,-65.5,-44.9,-19.6,-29.5,-27.2,-5.9,-20.5,-638.56
35,70,1.5,atr_3x,1,0.7,False,-99.57,99.59,-1.0,745,26.6,419,27.0,326,26.1,1,10,10.0,-21.1,-78.9,-49.3,-42.9,-53.8,-59.8,12.6,-16.5,-34.8,-21.3,-638.5699999999999
30,75,2.0,atr_3x,3,0.3,False,-99.57,99.62,-1.0,437,31.8,261,34.9,176,27.3,0,10,0.0,-38.1,-79.7,-52.0,-28.8,-62.6,-42.7,-13.1,-16.1,-16.0,-23.1,-638.5699999999999
25,75,2.5,atr_3x,2,0.7,False,-99.57,99.83,-1.0,307,37.8,144,42.4,163,33.7,1,10,10.0,36.5,-91.6,-41.9,-20.3,-41.3,-61.0,-33.3,-36.5,-16.1,-1.8,-638.5699999999999
20,65,1.5,atr_2x,3,0.5,False,-99.58,99.74,-1.0,574,36.4,88,33.0,486,37.0,1,10,10.0,-21.9,-57.2,-81.0,-88.6,-12.4,-1.5,-19.1,-22.6,8.4,-1.7,-638.58
25,70,2.5,atr_2x,2,0.7,False,-99.58,99.83,-1.0,413,46.5,145,49.7,268,44.8,0,10,0.0,-16.5,-81.0,-56.6,-58.5,-25.8,-36.6,-39.3,-46.2,-4.0,-1.5,-638.58
35,75,1.5,atr_2x,3,0.3,False,-99.58,99.61,-1.0,622,34.1,431,34.1,191,34.0,0,10,0.0,-26.9,-88.2,-51.6,-54.8,-6.9,-55.9,-1.3,-12.9,-17.3,-24.1,-638.58
30,75,3.0,atr_2x,3,0.3,False,-99.59,99.72,-1.0,361,47.1,210,48.1,151,45.7,1,10,10.0,16.2,-82.0,-45.2,-49.6,-62.6,-50.4,-19.4,-16.4,-30.2,-19.2,-638.59
20,75,1.5,atr_2x,3,0.7,False,-99.59,99.84,-1.0,279,33.7,88,33.0,191,34.0,2,10,20.0,16.1,-74.9,-63.8,-83.8,-19.7,-45.4,-36.1,-14.1,-7.9,7.5,-638.59
20,75,3.0,atr_2x,2,0.7,False,-99.59,99.69,-1.0,218,45.0,67,43.3,151,45.7,0,10,0.0,-3.5,-90.2,-38.7,-59.9,-13.4,-39.9,-33.0,-25.1,-29.2,-3.8,-638.59
20,75,2.5,atr_3x,3,0.5,False,-99.61,99.79,-1.0,235,34.9,72,37.5,163,33.7,2,10,20.0,-30.5,-81.7,-45.3,-50.7,-39.5,-68.6,-33.9,-21.7,0.2,15.1,-638.61
25,70,3.0,atr_2x,3,0.5,False,-99.64,99.9,-1.0,384,51.6,134,56.7,250,48.8,2,10,20.0,28.2,-87.8,-61.2,-42.5,-26.8,-39.9,-42.8,-61.1,13.7,-6.9,-638.64
25,65,3.0,atr_2x,2,0.7,False,-99.65,99.89,-1.0,498,52.8,134,56.7,364,51.4,2,10,20.0,30.7,-83.5,-77.1,-63.3,-23.1,-22.4,-38.3,-45.5,25.1,-23.0,-638.65
20,65,1.5,atr_3x,2,0.7,False,-99.66,99.87,-1.0,559,28.4,88,27.3,471,28.7,1,10,10.0,-16.8,-59.8,-73.2,-81.2,-48.6,-46.2,-19.2,-16.0,8.9,-0.6,-638.66
20,70,1.5,atr_3x,2,0.7,False,-99.66,99.88,-1.0,414,26.3,88,27.3,326,26.1,0,10,0.0,-13.1,-55.5,-57.1,-72.4,-65.2,-54.8,-24.6,-26.3,-13.6,-0.2,-638.66
25,75,1.5,atr_3x,2,0.7,False,-99.66,99.8,-1.0,365,26.3,174,28.2,191,24.6,1,10,10.0,22.0,-83.9,-60.6,-37.6,-71.8,-45.4,-17.1,-19.2,-12.9,-21.4,-638.66
30,75,1.5,atr_3x,3,0.3,False,-99.67,99.7,-1.0,481,24.9,290,25.2,191,24.6,0,10,0.0,-30.2,-78.7,-49.2,-53.4,-62.6,-59.7,-1.8,-6.1,-11.6,-25.0,-638.67
25,65,1.5,atr_2x,2,0.7,False,-99.67,99.8,-1.0,660,36.7,174,35.6,486,37.0,2,10,20.0,-11.8,-74.1,-85.3,-79.6,-18.8,11.2,-18.2,-22.9,8.9,-23.2,-638.67
30,75,2.5,atr_2x,2,0.5,False,-99.67,99.73,-1.0,403,43.9,238,44.1,165,43.6,0,10,0.0,-15.9,-84.9,-45.5,-45.7,-58.4,-43.7,-27.9,-28.4,-14.9,-15.4,-638.67
30,75,2.0,atr_2x,2,0.5,False,-99.69,99.72,-1.0,440,38.2,264,38.3,176,38.1,0,10,0.0,-35.3,-85.7,-55.7,-30.8,-47.1,-37.6,-27.6,-18.9,-25.3,-24.6,-638.69
35,75,2.5,atr_3x,3,0.3,False,-99.69,99.79,-1.0,477,37.5,314,39.5,163,33.7,2,10,20.0,31.8,-89.4,-50.1,-16.7,-58.8,-55.3,3.2,-37.8,-46.8,-13.6,-638.69
20,70,2.0,atr_3x,2,0.7,False,-99.69,99.88,-1.0,370,32.2,77,36.4,293,31.1,1,10,10.0,-36.1,-61.5,-63.7,-51.9,-62.8,-54.7,-30.4,-36.5,-23.8,26.9,-638.69
20,65,2.0,atr_3x,2,0.7,False,-99.69,99.84,-1.0,489,34.4,77,36.4,412,34.0,1,10,10.0,-41.3,-59.8,-72.1,-62.7,-55.7,-53.9,-29.1,-12.9,-9.9,11.9,-638.69
30,75,1.5,atr_2x,2,0.5,False,-99.7,99.73,-1.0,482,31.5,291,29.9,191,34.0,0,10,0.0,-26.7,-82.6,-58.8,-61.0,-31.4,-54.7,-15.1,-14.6,-19.9,-20.2,-638.7
20,65,2.0,atr_2x,3,0.5,False,-99.7,99.79,-1.0,504,42.5,77,40.3,427,42.9,2,10,20.0,-43.3,-74.6,-75.7,-80.5,0.6,0.8,-35.0,-29.2,-6.6,-0.5,-638.7
35,70,2.5,atr_2x,3,0.3,False,-99.71,99.77,-1.0,602,46.3,334,47.6,268,44.8,0,10,0.0,-9.4,-85.0,-55.2,-49.6,-50.2,-50.6,-3.2,-43.6,-23.4,-9.2,-638.71
35,75,2.0,atr_2x,2,0.5,False,-99.71,99.75,-1.0,557,40.8,381,42.0,176,38.1,1,10,10.0,2.8,-92.9,-53.4,-6.3,-45.6,-49.4,-9.4,-36.4,-22.7,-26.8,-638.71
25,70,2.0,atr_2x,2,0.7,False,-99.72,99.87,-1.0,457,41.6,160,43.1,297,40.7,0,10,0.0,-27.4,-79.4,-67.6,-34.1,-45.9,-28.2,-41.6,-45.4,-21.1,-10.9,-638.72
30,70,2.0,atr_2x,3,0.3,False,-99.73,99.75,-1.0,561,39.6,264,38.3,297,40.7,0,10,0.0,-45.9,-82.0,-62.5,-41.9,-42.3,-24.3,-28.5,-35.7,-24.8,-17.1,-638.73
25,70,1.5,atr_2x,3,0.5,False,-99.73,99.86,-1.0,505,34.9,174,35.6,331,34.4,0,10,0.0,-0.9,-73.4,-77.7,-68.6,-47.9,-21.5,-31.5,-29.2,-6.9,-21.9,-638.73
25,70,2.5,atr_2x,3,0.5,False,-99.75,99.91,-1.0,413,46.5,145,49.7,268,44.8,0,10,0.0,-18.4,-83.7,-59.7,-61.9,-28.3,-39.5,-41.7,-49.0,-5.1,-1.7,-638.75
20,75,3.0,atr_2x,3,0.5,False,-99.75,99.81,-1.0,218,45.0,67,43.3,151,45.7,0,10,0.0,-4.2,-91.9,-41.5,-63.1,-14.8,-42.6,-35.0,-27.1,-31.3,-4.3,-638.75
25,75,2.5,atr_3x,3,0.5,False,-99.75,99.9,-1.0,307,37.8,144,42.4,163,33.7,1,10,10.0,37.8,-93.2,-45.0,-23.3,-44.1,-64.1,-35.4,-39.1,-17.8,-2.1,-638.75
30,65,2.0,atr_3x,3,0.3,False,-99.75,99.77,-1.0,670,34.2,261,34.9,409,33.7,0,10,0.0,-49.9,-77.1,-69.8,-43.5,-57.8,-37.2,-13.6,-12.7,-13.8,-24.7,-638.75
35,70,2.0,atr_2x,3,0.3,False,-99.75,99.77,-1.0,678,41.4,381,42.0,297,40.7,0,10,0.0,-17.6,-90.4,-60.7,-23.6,-40.5,-37.1,-12.4,-48.3,-22.3,-19.2,-638.75
30,75,3.0,atr_3x,3,0.3,False,-99.76,99.87,-1.0,358,40.5,208,44.7,150,34.7,1,10,10.0,13.4,-86.5,-49.0,-50.8,-72.3,-60.1,-11.9,-15.3,-14.0,-11.0,-638.76
30,70,2.0,atr_3x,3,0.3,False,-99.76,99.79,-1.0,554,32.9,261,34.9,293,31.1,0,10,0.0,-47.5,-78.4,-62.8,-34.2,-63.0,-38.7,-14.4,-29.2,-23.5,-18.4,-638.76
35,75,3.0,atr_2x,2,0.5,False,-99.76,99.87,-1.0,455,49.7,304,51.6,151,45.7,2,10,20.0,50.1,-93.0,-54.2,-41.4,-56.5,-53.8,1.7,-17.9,-39.8,-17.4,-638.76
30,70,1.5,atr_2x,3,0.3,False,-99.76,99.77,-1.0,622,32.3,291,29.9,331,34.4,0,10,0.0,-33.6,-76.0,-64.3,-65.1,-43.1,-49.0,-16.3,-23.9,-19.1,-20.1,-638.76
25,75,3.0,atr_3x,2,0.7,False,-99.76,99.91,-1.0,283,41.7,133,49.6,150,34.7,1,10,10.0,43.5,-93.6,-46.0,-26.8,-47.2,-57.0,-34.5,-43.4,-15.5,-6.6,-638.76
30,65,2.0,atr_2x,3,0.3,False,-99.77,99.78,-1.0,691,41.1,264,38.3,427,42.9,0,10,0.0,-50.9,-82.4,-70.2,-59.5,-31.8,-7.1,-23.4,-30.5,-15.7,-23.6,-638.77
20,75,2.0,atr_2x,3,0.7,False,-99.77,99.87,-1.0,253,38.7,77,40.3,176,38.1,1,10,10.0,-2.1,-86.3,-59.1,-62.3,-31.8,-55.5,-47.9,-7.2,-26.0,2.4,-638.77
35,70,3.0,atr_2x,3,0.3,False,-99.77,99.86,-1.0,554,50.4,304,51.6,250,48.8,1,10,10.0,32.1,-90.0,-59.8,-45.7,-61.8,-38.3,-0.9,-39.1,-37.0,-12.1,-638.77
35,65,2.0,atr_2x,3,0.3,False,-99.78,99.8,-1.0,808,42.5,381,42.0,427,42.9,0,10,0.0,-25.3,-90.6,-68.7,-46.7,-29.7,-22.9,-6.1,-44.2,-13.0,-25.6,-638.78
30,75,2.0,atr_3x,2,0.5,False,-99.79,99.82,-1.0,437,31.8,261,34.9,176,27.3,0,10,0.0,-41.7,-83.6,-56.2,-32.5,-67.0,-46.8,-14.6,-18.4,-18.2,-25.4,-638.79
25,65,2.5,atr_2x,2,0.7,False,-99.79,99.9,-1.0,536,47.6,145,49.7,391,46.8,0,10,0.0,-20.8,-75.3,-74.4,-77.4,-18.5,-20.3,-39.9,-41.0,-5.3,-16.3,-638.79
30,75,2.5,atr_3x,2,0.5,False,-99.79,99.83,-1.0,398,37.2,235,39.6,163,33.7,0,10,0.0,-22.2,-88.0,-45.3,-42.8,-66.7,-51.4,-18.6,-32.1,-7.6,-13.1,-638.79
30,65,1.5,atr_2x,3,0.3,False,-99.79,99.8,-1.0,777,34.4,291,29.9,486,37.0,0,10,0.0,-38.4,-78.0,-74.4,-74.8,-26.3,-36.7,-7.7,-20.6,-10.7,-21.9,-638.79
20,70,1.5,atr_3x,3,0.5,False,-99.79,99.93,-1.0,414,26.3,88,27.3,326,26.1,0,10,0.0,-14.5,-59.2,-60.1,-75.2,-68.0,-57.6,-26.4,-28.4,-15.0,-0.5,-638.79
35,75,1.5,atr_2x,2,0.5,False,-99.79,99.81,-1.0,622,34.1,431,34.1,191,34.0,0,10,0.0,-29.9,-91.0,-55.7,-59.1,-9.0,-60.1,-1.7,-14.7,-19.6,-26.5,-638.79
30,75,3.0,atr_2x,2,0.5,False,-99.8,99.87,-1.0,361,47.1,210,48.1,151,45.7,1,10,10.0,17.5,-85.5,-49.3,-54.2,-67.3,-54.7,-21.5,-18.6,-33.4,-21.4,-638.8
25,75,1.5,atr_3x,3,0.5,False,-99.8,99.88,-1.0,365,26.3,174,28.2,191,24.6,1,10,10.0,22.7,-86.4,-63.5,-40.7,-74.5,-48.2,-18.4,-21.0,-14.3,-22.8,-638.8
35,65,2.5,atr_2x,3,0.3,False,-99.8,99.84,-1.0,724,47.2,334,47.6,390,46.9,0,10,0.0,-12.1,-82.1,-67.8,-65.5,-46.4,-42.3,-3.3,-37.6,-23.7,-18.1,-638.8
20,65,1.5,atr_3x,3,0.5,False,-99.8,99.92,-1.0,559,28.4,88,27.3,471,28.7,1,10,10.0,-18.6,-63.5,-75.9,-83.7,-51.7,-49.1,-20.8,-17.8,8.5,-0.9,-638.8
30,70,2.5,atr_3x,3,0.3,False,-99.8,99.85,-1.0,495,38.0,235,39.6,260,36.5,0,10,0.0,-40.4,-82.1,-50.6,-53.5,-69.4,-41.8,-7.1,-41.0,-11.1,-6.3,-638.8
25,65,2.0,atr_2x,2,0.7,False,-99.8,99.87,-1.0,587,42.9,160,43.1,427,42.9,0,10,0.0,-38.3,-80.5,-77.5,-62.8,-31.0,-2.6,-35.3,-38.9,-6.8,-21.7,-638.8
20,70,2.5,atr_2x,2,0.7,False,-99.8,99.85,-1.0,340,44.4,72,43.1,268,44.8,1,10,10.0,-46.5,-80.4,-57.4,-74.8,-35.6,-29.1,-35.1,-37.2,-10.4,7.6,-638.8
30,70,3.0,atr_2x,3,0.3,False,-99.81,99.88,-1.0,460,48.5,210,48.1,250,48.8,1,10,10.0,5.4,-80.9,-56.0,-56.5,-70.6,-39.5,-21.6,-39.7,-31.1,-15.9,-638.81
25,65,3.0,atr_2x,3,0.5,False,-99.81,99.94,-1.0,498,52.8,134,56.7,364,51.4,2,10,20.0,31.6,-86.2,-79.8,-66.9,-26.2,-25.3,-40.7,-48.4,25.6,-24.6,-638.81
25,65,1.5,atr_2x,3,0.5,False,-99.81,99.88,-1.0,660,36.7,174,35.6,486,37.0,2,10,20.0,-13.4,-77.2,-87.4,-82.1,-21.4,10.8,-19.6,-24.9,8.7,-24.8,-638.81
30,70,2.5,atr_2x,3,0.3,False,-99.81,99.84,-1.0,506,44.5,238,44.1,268,44.8,0,10,0.0,-37.8,-81.1,-53.0,-60.8,-60.9,-33.0,-25.8,-40.4,-14.6,-10.3,-638.81
20,65,2.0,atr_3x,3,0.5,False,-99.82,99.91,-1.0,489,34.4,77,36.4,412,34.0,1,10,10.0,-44.2,-63.7,-75.0,-66.1,-58.9,-57.0,-31.1,-14.6,-11.5,12.4,-638.8199999999999
35,65,3.0,atr_2x,3,0.3,False,-99.82,99.88,-1.0,667,51.6,304,51.6,363,51.5,2,10,20.0,34.8,-89.1,-72.5,-60.4,-60.8,-28.8,1.7,-24.2,-32.5,-22.4,-638.8199999999999
35,70,1.5,atr_2x,3,0.3,False,-99.82,99.83,-1.0,762,34.3,431,34.1,331,34.4,0,10,0.0,-36.0,-86.7,-61.8,-63.5,-26.2,-54.4,-4.4,-23.9,-18.7,-25.8,-638.8199999999999
20,70,2.0,atr_3x,3,0.5,False,-99.82,99.93,-1.0,370,32.2,77,36.4,293,31.1,1,10,10.0,-38.6,-65.2,-66.7,-55.2,-65.8,-57.7,-32.4,-39.0,-25.7,28.7,-638.8199999999999
25,75,2.5,atr_2x,3,0.7,False,-99.82,99.96,-1.0,310,46.5,145,49.7,165,43.6,1,10,10.0,56.0,-94.0,-57.2,-41.8,-10.8,-64.8,-53.0,-37.4,-7.0,-11.9,-638.8199999999999
30,65,1.5,atr_3x,3,0.3,False,-99.83,99.85,-1.0,758,27.2,290,25.2,468,28.4,0,10,0.0,-36.3,-75.6,-68.0,-65.8,-62.0,-57.7,-1.2,-6.7,-6.6,-28.6,-638.83
35,75,2.0,atr_3x,3,0.3,False,-99.83,99.85,-1.0,540,32.6,364,35.2,176,27.3,2,10,20.0,6.2,-90.5,-55.8,-1.4,-67.1,-57.5,8.0,-42.0,-39.6,-25.8,-638.83
30,70,1.5,atr_3x,3,0.3,False,-99.83,99.84,-1.0,616,25.6,290,25.2,326,26.1,0,10,0.0,-35.0,-74.2,-56.9,-56.6,-68.9,-62.6,-4.8,-14.9,-20.3,-28.6,-638.83
30,75,1.5,atr_3x,2,0.5,False,-99.84,99.86,-1.0,481,24.9,290,25.2,191,24.6,0,10,0.0,-33.2,-82.6,-53.3,-57.7,-66.8,-63.9,-2.2,-7.3,-13.3,-27.5,-638.84
20,70,2.5,atr_3x,2,0.7,False,-99.84,99.92,-1.0,332,36.7,72,37.5,260,36.5,1,10,10.0,-55.8,-73.7,-56.5,-66.8,-55.7,-60.7,-19.9,-40.5,-8.6,25.1,-638.84
25,70,2.0,atr_2x,3,0.5,False,-99.84,99.93,-1.0,457,41.6,160,43.1,297,40.7,0,10,0.0,-29.8,-82.2,-70.5,-37.2,-49.2,-30.8,-44.0,-48.0,-23.1,-11.8,-638.84
30,70,3.0,atr_3x,3,0.3,False,-99.84,99.93,-1.0,449,41.9,208,44.7,241,39.4,1,10,10.0,9.2,-85.3,-57.1,-49.5,-80.4,-51.7,-6.2,-32.8,-20.0,-5.6,-638.84
35,65,1.5,atr_2x,3,0.3,False,-99.85,99.85,-1.0,917,35.7,431,34.1,486,37.0,1,10,10.0,-40.7,-87.8,-72.6,-73.7,-4.5,-43.5,5.4,-20.6,-10.2,-27.4,-638.85
25,75,2.0,atr_3x,2,0.7,False,-99.86,99.89,-1.0,335,31.9,159,37.1,176,27.3,0,10,0.0,-1.6,-84.9,-55.1,-14.0,-78.2,-59.6,-27.4,-28.7,-28.5,-22.6,-638.86
35,70,2.5,atr_3x,3,0.3,False,-99.86,99.91,-1.0,574,38.2,314,39.5,260,36.5,1,10,10.0,-2.3,-87.6,-58.1,-37.1,-66.6,-50.9,15.1,-48.4,-49.6,-8.3,-638.86
30,65,3.0,atr_2x,3,0.3,False,-99.86,99.91,-1.0,574,50.2,210,48.1,364,51.4,1,10,10.0,7.5,-79.1,-69.9,-68.3,-69.9,-30.2,-19.6,-28.2,-26.2,-25.8,-638.86
35,75,2.5,atr_3x,2,0.5,False,-99.86,99.91,-1.0,477,37.5,314,39.5,163,33.7,2,10,20.0,33.9,-92.0,-54.5,-20.1,-63.6,-59.8,3.2,-41.6,-50.8,-15.1,-638.86
35,75,1.5,atr_3x,3,0.3,False,-99.86,99.88,-1.0,610,26.2,419,27.0,191,24.6,1,10,10.0,-22.5,-89.5,-51.8,-49.5,-57.1,-67.4,19.1,-13.8,-37.0,-23.1,-638.86
35,75,3.0,atr_3x,3,0.3,False,-99.86,99.92,-1.0,430,40.7,280,43.9,150,34.7,2,10,20.0,57.3,-92.9,-59.1,-35.3,-66.9,-64.4,6.2,-23.4,-43.4,-10.1,-638.86
30,65,2.5,atr_3x,3,0.3,False,-99.86,99.89,-1.0,601,38.9,235,39.6,366,38.5,0,10,0.0,-39.1,-81.0,-66.6,-62.4,-66.2,-41.2,-9.3,-33.1,-6.0,-15.3,-638.86
30,65,3.0,atr_3x,3,0.3,False,-99.87,99.94,-1.0,544,43.2,208,44.7,336,42.3,1,10,10.0,17.3,-83.1,-74.2,-65.4,-77.6,-49.0,-0.4,-19.5,-4.7,-16.5,-638.87
35,70,2.5,atr_2x,2,0.5,False,-99.87,99.9,-1.0,602,46.3,334,47.6,268,44.8,0,10,0.0,-11.5,-88.2,-59.6,-54.2,-55.0,-55.1,-3.9,-47.6,-26.4,-10.4,-638.87
30,65,2.5,atr_2x,3,0.3,False,-99.87,99.88,-1.0,629,45.8,238,44.1,391,46.8,0,10,0.0,-39.6,-77.4,-66.2,-73.2,-57.9,-21.7,-25.9,-36.5,-14.9,-19.1,-638.87
25,75,3.0,atr_3x,3,0.5,False,-99.87,99.95,-1.0,283,41.7,133,49.6,150,34.7,1,10,10.0,45.2,-95.0,-49.2,-30.3,-50.2,-60.2,-36.6,-46.2,-17.4,-7.2,-638.87
20,75,3.0,atr_3x,2,0.7,False,-99.88,99.93,-1.0,217,35.9,67,38.8,150,34.7,1,10,10.0,-24.6,-87.4,-46.8,-60.7,-49.3,-68.2,-33.2,-32.0,-27.0,8.7,-638.88
30,70,2.0,atr_2x,2,0.5,False,-99.88,99.89,-1.0,561,39.6,264,38.3,297,40.7,0,10,0.0,-49.8,-85.6,-66.7,-46.1,-46.5,-27.3,-31.3,-39.1,-27.6,-18.9,-638.88
20,70,2.5,atr_2x,3,0.5,False,-99.88,99.92,-1.0,340,44.4,72,43.1,268,44.8,1,10,10.0,-49.2,-83.0,-60.5,-77.6,-38.2,-31.5,-37.3,-39.6,-11.7,8.0,-638.88
25,70,1.5,atr_3x,2,0.7,False,-99.89,99.95,-1.0,500,26.8,174,28.2,326,26.1,1,10,10.0,8.0,-78.8,-69.8,-45.3,-79.3,-51.8,-21.5,-31.0,-26.6,-27.1,-638.89
25,65,2.0,atr_2x,3,0.5,False,-99.89,99.93,-1.0,587,42.9,160,43.1,427,42.9,0,10,0.0,-41.2,-83.2,-80.1,-66.0,-34.3,-4.3,-37.5,-41.5,-8.3,-23.2,-638.89
35,70,2.0,atr_2x,2,0.5,False,-99.89,99.9,-1.0,678,41.4,381,42.0,297,40.7,0,10,0.0,-20.3,-92.8,-65.0,-27.0,-45.1,-41.0,-14.0,-52.3,-25.1,-21.3,-638.89
30,70,1.5,atr_2x,2,0.5,False,-99.89,99.89,-1.0,622,32.3,291,29.9,331,34.4,0,10,0.0,-36.9,-80.0,-68.4,-69.3,-47.1,-53.0,-18.2,-26.5,-21.5,-22.2,-638.89
30,75,3.0,atr_3x,2,0.5,False,-99.89,99.95,-1.0,358,40.5,208,44.7,150,34.7,1,10,10.0,13.9,-89.6,-53.3,-55.5,-76.7,-64.5,-13.4,-17.6,-16.1,-12.5,-638.89
20,70,3.0,atr_2x,2,0.7,False,-99.89,99.93,-1.0,317,47.6,67,43.3,250,48.8,1,10,10.0,-18.4,-89.5,-57.2,-68.7,-42.2,-18.8,-36.2,-55.4,-31.2,2.3,-638.89
25,70,2.5,atr_3x,2,0.7,False,-99.89,99.96,-1.0,404,38.6,144,42.4,260,36.5,1,10,10.0,-15.8,-89.5,-56.2,-49.7,-58.7,-55.3,-21.6,-52.9,-23.8,7.5,-638.89
25,75,1.5,atr_2x,3,0.7,False,-99.89,99.95,-1.0,365,34.8,174,35.6,191,34.0,1,10,10.0,31.3,-90.5,-79.8,-70.4,-34.7,-37.2,-36.8,-18.4,-9.0,-26.0,-638.89
30,65,2.0,atr_3x,2,0.5,False,-99.89,99.9,-1.0,670,34.2,261,34.9,409,33.7,0,10,0.0,-54.1,-81.4,-73.9,-48.2,-62.6,-41.3,-15.4,-14.9,-16.2,-27.2,-638.89
25,65,2.5,atr_2x,3,0.5,False,-99.89,99.94,-1.0,536,47.6,145,49.7,391,46.8,0,10,0.0,-23.1,-78.5,-77.2,-80.2,-21.2,-23.0,-42.3,-43.8,-6.7,-17.5,-638.89
30,70,2.0,atr_3x,2,0.5,False,-99.89,99.91,-1.0,554,32.9,261,34.9,293,31.1,0,10,0.0,-51.6,-82.5,-67.1,-38.4,-67.5,-42.7,-16.2,-32.5,-26.3,-20.4,-638.89
25,70,3.0,atr_3x,2,0.7,False,-99.9,99.97,-1.0,375,42.9,133,49.6,242,39.3,2,10,20.0,32.9,-92.9,-59.2,-25.6,-70.0,-42.9,-29.8,-60.9,-25.5,2.2,-638.9
25,65,1.5,atr_3x,2,0.7,False,-99.9,99.95,-1.0,644,28.4,174,28.2,470,28.5,1,10,10.0,3.4,-80.9,-81.1,-62.8,-72.4,-42.6,-15.9,-21.4,-7.5,-27.3,-638.9
30,65,1.5,atr_2x,2,0.5,False,-99.9,99.91,-1.0,777,34.4,291,29.9,486,37.0,0,10,0.0,-42.0,-81.8,-78.2,-78.7,-29.7,-40.4,-8.8,-23.1,-12.4,-24.1,-638.9
25,75,3.0,atr_2x,3,0.7,False,-99.9,99.97,-1.0,285,50.9,134,56.7,151,45.7,3,10,30.0,71.4,-96.6,-59.2,-45.2,10.2,-72.4,-51.8,-45.4,17.4,-18.7,-638.9
20,65,2.5,atr_2x,2,0.7,False,-99.9,99.91,-1.0,463,46.2,72,43.1,391,46.8,0,10,0.0,-49.3,-74.5,-74.9,-86.3,-29.3,-10.9,-35.7,-31.1,-11.7,-8.5,-638.9
35,65,2.5,atr_3x,3,0.3,False,-99.9,99.94,-1.0,675,39.0,312,39.4,363,38.6,1,10,10.0,-0.2,-86.2,-70.8,-48.8,-63.2,-50.4,10.5,-42.3,-49.0,-17.1,-638.9
30,65,2.0,atr_2x,2,0.5,False,-99.9,99.9,-1.0,691,41.1,264,38.3,427,42.9,0,10,0.0,-55.1,-86.0,-74.2,-63.9,-35.8,-9.0,-25.9,-33.8,-18.0,-26.0,-638.9
35,70,3.0,atr_2x,2,0.5,False,-99.9,99.94,-1.0,554,50.4,304,51.6,250,48.8,1,10,10.0,34.4,-92.6,-64.2,-50.4,-66.8,-42.4,-1.4,-43.0,-40.7,-13.6,-638.9
35,65,2.0,atr_3x,3,0.3,False,-99.9,99.91,-1.0,767,34.3,362,34.8,405,33.8,1,10,10.0,-14.1,-88.9,-71.6,-21.4,-62.9,-53.4,3.2,-42.5,-35.8,-27.4,-638.9
20,70,2.5,atr_3x,3,0.5,False,-99.91,99.96,-1.0,332,36.7,72,37.5,260,36.5,1,10,10.0,-58.7,-77.0,-59.7,-70.1,-58.7,-63.7,-21.5,-43.2,-9.9,26.7,-638.91
35,65,2.0,atr_2x,2,0.5,False,-99.91,99.91,-1.0,808,42.5,381,42.0,427,42.9,0,10,0.0,-28.6,-93.0,-72.9,-51.1,-34.1,-26.2,-7.2,-48.1,-15.2,-28.1,-638.91
