fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
9,21,3.0,1.0,0.3333,3,0.2,3552,14.3,-94.59,94.65,-1.0,15m
9,50,2.0,1.0,0.3333,3,0.3,2254,14.2,-94.61,94.62,-1.0,15m
9,50,5.0,2.0,0.6667,3,0.3,2254,18.2,-94.71,94.72,-1.0,15m
5,26,2.0,3.0,0.6,5,0.1,4239,22.0,-94.73,94.79,-1.0,15m
12,50,5.0,3.0,0.6,5,0.2,1918,16.5,-94.73,95.06,-1.0,15m
9,21,3.0,3.0,1.0,3,0.2,3552,24.7,-94.78,94.83,-1.0,15m
9,21,3.0,1.0,0.1429,7,0.1,3552,6.6,-94.85,94.92,-1.0,15m
12,50,2.0,3.0,0.6,5,0.2,1918,20.8,-94.88,95.0,-1.0,15m
12,50,5.0,1.0,0.1429,7,0.2,1918,4.7,-94.9,95.32,-1.0,15m
5,21,5.0,2.0,0.4,5,0.1,4746,17.9,-94.96,95.05,-1.0,15m
9,21,2.0,3.0,1.0,3,0.2,3552,26.5,-95.0,95.03,-1.0,15m
5,21,5.0,1.0,0.2,5,0.1,4746,10.3,-95.0,95.09,-1.0,15m
5,50,3.0,2.0,0.2857,7,0.1,3017,11.6,-95.01,95.01,-1.0,15m
