retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.786,1.618,0.005,5,0.2,both,37,16,21,45.9,44.47,5.83,7.62,1444.66,3,xrp,1H,3m,95
0.382,0.786,1.618,0.002,5,0.2,both,39,18,21,35.9,40.92,5.37,7.62,1409.19,3,xrp,1H,3m,95
0.382,0.786,1.272,0.002,7,0.1,ob_only,26,10,16,46.2,28.72,3.78,7.6,1287.21,5,xrp,1H,3m,59
0.5,0.786,1.618,0.002,3,0.2,both,24,12,12,41.7,29.22,3.85,7.59,1292.19,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,3,0.2,ob_only,36,15,21,38.9,24.69,3.25,7.59,1246.86,3,xrp,1H,3m,95
0.382,0.786,1.618,0.005,5,0.1,ob_only,36,15,21,47.2,21.39,2.83,7.55,1213.89,3,xrp,1H,3m,95
0.382,0.618,1.618,0.002,5,0.1,ob_only,22,10,12,50.0,18.19,2.42,7.53,1181.92,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,5,0.1,ob_only,36,15,21,38.9,20.32,2.72,7.48,1203.22,3,xrp,1H,3m,95
0.382,0.786,1.272,0.002,3,0.2,ob_only,26,10,16,46.2,24.28,3.25,7.48,1242.77,5,xrp,1H,3m,59
0.5,0.786,1.618,0.002,5,0.1,both,24,12,12,41.7,23.94,3.22,7.44,1239.45,5,xrp,1H,3m,59
0.382,0.618,1.618,0.005,7,0.2,ob_only,22,10,12,54.5,55.81,7.51,7.43,1558.08,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,5,0.2,both,28,14,14,39.3,57.69,7.81,7.39,1576.9,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,3,0.1,ob_only,36,15,21,47.2,12.5,1.69,7.38,1125.0,3,xrp,1H,3m,95
0.382,0.786,1.272,0.002,5,0.1,ob_only,26,10,16,46.2,19.95,2.71,7.36,1199.49,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,7,0.1,both,39,18,21,35.9,27.73,3.79,7.33,1277.33,3,xrp,1H,3m,95
0.382,0.618,1.618,0.002,3,0.1,ob_only,22,10,12,50.0,10.63,1.45,7.32,1106.34,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,5,0.2,both,26,14,12,42.3,35.07,4.81,7.3,1350.7,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,7,0.1,both,37,16,21,45.9,30.02,4.11,7.3,1300.16,3,xrp,1H,3m,95
0.5,0.786,2.0,0.002,7,0.2,ob_only,11,4,7,45.5,32.1,4.4,7.3,1320.96,5,xrp,1H,3m,59
0.5,0.786,2.0,0.002,7,0.2,both,11,4,7,45.5,32.1,4.4,7.3,1320.96,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,3,0.1,ob_only,36,15,21,38.9,11.9,1.64,7.26,1118.95,3,xrp,1H,3m,95
0.382,0.786,1.618,0.002,3,0.2,both,39,18,21,35.9,23.51,3.25,7.23,1235.12,3,xrp,1H,3m,95
0.382,0.786,1.618,0.005,3,0.2,both,37,16,21,45.9,25.41,3.53,7.2,1254.13,3,xrp,1H,3m,95
0.382,0.618,1.618,0.005,7,0.2,both,23,11,12,52.2,53.91,7.51,7.17,1539.1,5,xrp,1H,3m,59
0.5,0.786,1.618,0.002,3,0.1,both,24,12,12,41.7,13.89,1.94,7.16,1138.92,5,xrp,1H,3m,59
0.382,0.786,1.272,0.002,3,0.1,ob_only,26,10,16,46.2,11.64,1.63,7.13,1116.38,5,xrp,1H,3m,59
0.5,0.786,2.0,0.002,5,0.2,both,11,4,7,45.5,22.46,3.15,7.13,1224.62,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,5,0.1,both,39,18,21,35.9,19.38,2.72,7.13,1193.77,3,xrp,1H,3m,95
0.5,0.786,2.0,0.002,5,0.2,ob_only,11,4,7,45.5,22.46,3.15,7.13,1224.62,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,5,0.1,both,37,16,21,45.9,20.92,2.95,7.09,1209.15,3,xrp,1H,3m,95
0.382,0.618,1.618,0.005,5,0.2,ob_only,22,10,12,54.5,37.98,5.4,7.04,1379.79,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,7,0.1,both,26,14,12,42.3,23.75,3.38,7.03,1237.53,5,xrp,1H,3m,59
0.5,0.786,2.0,0.002,7,0.1,ob_only,11,4,7,45.5,15.48,2.21,7.0,1154.76,5,xrp,1H,3m,59
0.5,0.786,2.0,0.002,7,0.1,both,11,4,7,45.5,15.48,2.21,7.0,1154.76,5,xrp,1H,3m,59
0.5,0.786,2.0,0.002,3,0.2,both,11,4,7,45.5,13.19,1.9,6.96,1131.94,5,xrp,1H,3m,59
0.5,0.786,2.0,0.002,3,0.2,ob_only,11,4,7,45.5,13.19,1.9,6.96,1131.94,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,3,0.2,both,26,14,12,42.3,20.13,2.9,6.95,1201.35,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,3,0.1,both,39,18,21,35.9,11.37,1.64,6.94,1113.68,3,xrp,1H,3m,95
0.382,0.786,1.618,0.002,7,0.1,both,28,14,14,39.3,38.22,5.52,6.92,1382.15,5,xrp,1H,3m,59
0.5,0.786,2.0,0.002,5,0.1,both,11,4,7,45.5,10.94,1.58,6.91,1109.36,5,xrp,1H,3m,59
