retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.786,2.0,0.002,3,0.2,both,314,192,122,21.3,49.64,20.2,2.46,1496.44,5,xrp,1H,3y,733
0.382,0.786,2.0,0.002,5,0.1,both,314,192,122,21.3,41.58,17.05,2.44,1415.81,5,xrp,1H,3y,733
0.382,0.786,2.0,0.005,3,0.1,both,299,183,116,26.1,29.49,12.26,2.41,1294.93,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,3,0.1,both,328,191,137,32.6,20.39,8.51,2.4,1203.94,5,xrp,1H,3y,733
0.382,0.618,1.272,0.005,5,0.2,ob_only,299,162,137,38.1,88.98,37.13,2.4,1889.81,5,xrp,1H,3y,733
0.382,0.786,2.0,0.002,7,0.2,both,314,192,122,21.3,100.95,42.29,2.39,2009.52,5,xrp,1H,3y,733
0.382,0.786,2.0,0.002,3,0.1,both,314,192,122,21.3,25.01,10.5,2.38,1250.12,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,3,0.1,both,345,210,135,24.9,29.86,12.55,2.38,1298.59,5,xrp,1H,3y,733
0.382,0.618,1.272,0.005,7,0.1,ob_only,299,162,137,38.1,61.5,27.14,2.27,1615.0,5,xrp,1H,3y,733
0.382,0.618,1.272,0.005,3,0.2,ob_only,299,162,137,38.1,52.3,23.58,2.22,1523.03,5,xrp,1H,3y,733
0.382,0.618,1.272,0.005,5,0.1,ob_only,299,162,137,38.1,43.17,19.92,2.17,1431.71,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,3,0.1,fvg_only,60,60,0,6.7,7.01,3.37,2.08,1070.05,5,xrp,1H,3y,733
0.382,0.618,1.272,0.005,3,0.1,ob_only,299,162,137,38.1,25.28,12.27,2.06,1252.85,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,5,0.1,fvg_only,60,60,0,6.7,11.21,5.55,2.02,1112.1,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,3,0.1,both,265,158,107,24.2,20.72,10.36,2.0,1207.17,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,3,0.2,fvg_only,60,60,0,6.7,13.18,6.63,1.99,1131.75,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,5,0.1,both,265,158,107,24.2,33.98,17.07,1.99,1339.76,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,3,0.2,both,265,158,107,24.2,40.3,20.42,1.97,1403.0,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,7,0.1,fvg_only,60,60,0,6.7,15.05,7.69,1.96,1150.51,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,7,0.1,both,265,158,107,24.2,46.36,23.71,1.95,1463.58,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,5,0.2,both,265,158,107,24.2,62.53,33.26,1.88,1625.31,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,3,0.1,both,208,125,83,29.3,13.35,7.13,1.87,1133.46,8,xrp,1H,3y,494
0.5,0.786,1.272,0.005,5,0.1,both,208,125,83,29.3,21.93,11.75,1.87,1219.32,8,xrp,1H,3y,494
0.5,0.786,2.0,0.002,5,0.2,fvg_only,60,60,0,6.7,20.15,10.82,1.86,1201.49,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,3,0.2,both,208,125,83,29.3,26.08,14.02,1.86,1260.76,8,xrp,1H,3y,494
0.5,0.786,1.272,0.005,7,0.1,both,208,125,83,29.3,30.1,16.26,1.85,1300.96,8,xrp,1H,3y,494
0.382,0.786,1.272,0.005,7,0.2,both,367,219,148,33.2,94.66,51.57,1.84,1946.57,5,xrp,1H,3y,733
0.382,0.786,1.272,0.005,5,0.2,both,367,219,148,33.2,72.34,39.73,1.82,1723.4,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,5,0.2,both,208,125,83,29.3,41.24,22.8,1.81,1412.41,8,xrp,1H,3y,494
0.382,0.786,1.272,0.005,7,0.1,both,367,219,148,33.2,51.92,29.42,1.76,1519.2,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,7,0.2,both,265,158,107,24.2,78.13,44.97,1.74,1781.33,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,7,0.2,fvg_only,60,60,0,6.7,25.76,14.82,1.74,1257.58,5,xrp,1H,3y,733
0.382,0.786,1.272,0.005,3,0.2,both,367,219,148,33.2,44.67,25.69,1.74,1446.69,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,7,0.2,both,208,125,83,29.3,53.36,31.04,1.72,1533.62,8,xrp,1H,3y,494
