rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,return_pct,max_drawdown,calmar,trades,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,positive_years,total_years,pos_year_rate,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,bh_excess
20,65,2.0,atr_3x,2,0.5,True,20.97,24.97,0.84,58,46.6,0,0.0,58,46.6,6,10,60.0,0.0,-18.3,0.6,5.1,-5.0,6.1,-3.9,5.1,30.7,5.3,-1398.1299999999999
25,70,2.5,atr_3x,1,0.7,True,17.01,20.26,0.84,26,53.8,3,66.7,23,52.2,6,10,60.0,0.0,-15.3,3.0,10.2,3.7,8.0,-0.5,2.2,6.9,0.0,-1402.09
25,70,2.5,atr_3x,2,0.3,True,14.71,17.58,0.84,26,53.8,3,66.7,23,52.2,6,10,60.0,0.0,-13.2,2.6,8.7,3.2,6.9,-0.4,1.9,5.9,0.0,-1404.3899999999999
25,70,2.5,atr_3x,2,0.5,True,23.54,27.87,0.84,26,53.8,3,66.7,23,52.2,6,10,60.0,0.0,-21.5,4.1,14.6,5.3,11.4,-0.8,3.1,10.0,0.0,-1395.56
25,70,2.5,atr_3x,2,0.7,True,31.26,37.11,0.84,26,53.8,3,66.7,23,52.2,6,10,60.0,0.0,-29.3,5.6,20.4,7.4,15.9,-1.4,4.4,14.1,0.0,-1387.84
25,70,2.5,atr_3x,3,0.3,True,21.42,25.4,0.84,26,53.8,3,66.7,23,52.2,6,10,60.0,0.0,-19.5,3.7,13.1,4.8,10.3,-0.7,2.8,9.0,0.0,-1397.6799999999998
25,70,2.5,atr_3x,3,0.5,True,32.98,39.27,0.84,26,53.8,3,66.7,23,52.2,6,10,60.0,0.0,-31.2,5.9,21.9,7.9,17.0,-1.5,4.7,15.1,0.0,-1386.12
25,70,2.5,atr_3x,1,0.5,True,12.36,14.84,0.83,26,53.8,3,66.7,23,52.2,6,10,60.0,0.0,-11.1,2.2,7.3,2.6,5.8,-0.3,1.6,4.9,0.0,-1406.74
25,65,2.0,atr_3x,3,0.7,True,43.04,51.63,0.83,61,47.5,3,66.7,58,46.6,6,10,60.0,0.0,-42.6,13.8,6.2,-11.1,10.5,-0.4,9.8,72.9,11.1,-1376.06
30,65,3.0,atr_3x,2,0.5,True,40.36,48.79,0.83,70,57.1,19,73.7,51,51.0,6,10,60.0,-23.3,-19.0,-7.3,3.6,38.6,-4.4,7.6,20.1,30.7,5.3,-1378.74
25,70,2.5,atr_3x,1,0.3,True,7.53,9.13,0.82,26,53.8,3,66.7,23,52.2,6,10,60.0,0.0,-6.7,1.3,4.4,1.6,3.5,-0.2,0.9,3.0,0.0,-1411.57
25,70,2.5,atr_3x,3,0.7,True,41.34,51.01,0.81,26,53.8,3,66.7,23,52.2,6,10,60.0,0.0,-41.9,7.8,30.6,11.1,23.4,-2.5,6.5,21.4,0.0,-1377.76
25,70,3.0,atr_3x,2,0.5,True,21.82,27.43,0.8,24,58.3,3,66.7,21,57.1,7,10,70.0,0.0,-21.0,2.7,14.6,5.3,9.5,0.3,3.1,10.0,0.0,-1397.28
25,70,3.0,atr_3x,3,0.3,True,19.95,24.97,0.8,24,58.3,3,66.7,21,57.1,7,10,70.0,0.0,-19.0,2.5,13.1,4.8,8.6,0.3,2.8,9.0,0.0,-1399.1499999999999
25,70,3.0,atr_3x,1,0.3,True,7.16,8.92,0.8,24,58.3,3,66.7,21,57.1,7,10,70.0,0.0,-6.5,0.9,4.4,1.6,2.9,0.2,0.9,3.0,0.0,-1411.9399999999998
25,70,3.0,atr_3x,1,0.5,True,11.69,14.53,0.8,24,58.3,3,66.7,21,57.1,7,10,70.0,0.0,-10.7,1.5,7.3,2.6,4.9,0.2,1.6,4.9,0.0,-1407.4099999999999
25,70,3.0,atr_3x,1,0.7,True,15.96,19.87,0.8,24,58.3,3,66.7,21,57.1,7,10,70.0,0.0,-14.9,2.0,10.2,3.7,6.7,0.3,2.2,6.9,0.0,-1403.1399999999999
25,70,3.0,atr_3x,2,0.3,True,13.86,17.23,0.8,24,58.3,3,66.7,21,57.1,7,10,70.0,0.0,-12.8,1.7,8.7,3.2,5.8,0.3,1.9,5.9,0.0,-1405.24
25,70,3.0,atr_3x,2,0.7,True,28.4,36.66,0.77,24,58.3,3,66.7,21,57.1,7,10,70.0,0.0,-28.8,3.5,20.4,7.4,13.0,0.2,4.4,14.1,0.0,-1390.6999999999998
25,70,3.0,atr_3x,3,0.5,True,29.8,38.83,0.77,24,58.3,3,66.7,21,57.1,7,10,70.0,0.0,-30.7,3.7,21.9,7.9,13.8,0.2,4.7,15.1,0.0,-1389.3
20,65,2.0,atr_3x,2,0.7,True,25.48,33.64,0.76,58,46.6,0,0.0,58,46.6,6,10,60.0,0.0,-25.4,0.6,6.1,-7.2,8.0,-5.5,6.9,44.9,7.4,-1393.62
