retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.786,1.272,0.005,5,0.1,ob_only,46,28,18,50.0,9.7,3.75,2.59,1097.03,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,5,0.1,ob_only,28,16,12,50.0,7.25,2.85,2.55,1072.52,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,3,0.1,ob_only,28,16,12,50.0,4.35,1.71,2.55,1043.46,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,3,0.1,ob_only,46,28,18,50.0,5.77,2.26,2.55,1057.69,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,3,0.2,ob_only,28,16,12,50.0,8.71,3.42,2.54,1087.06,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,7,0.1,ob_only,28,16,12,50.0,10.16,3.99,2.54,1101.6,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,5,0.2,ob_only,28,16,12,50.0,14.52,5.72,2.54,1145.17,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,7,0.2,ob_only,28,16,12,50.0,20.3,8.03,2.53,1203.0,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,7,0.2,both,31,19,12,51.6,22.52,8.97,2.51,1225.19,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,5,0.2,both,31,19,12,51.6,16.03,6.41,2.5,1160.28,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,7,0.1,both,31,19,12,51.6,11.18,4.48,2.49,1111.78,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,3,0.2,both,31,19,12,51.6,9.57,3.84,2.49,1095.68,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,5,0.1,both,31,19,12,51.6,7.96,3.2,2.49,1079.61,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,3,0.1,both,31,19,12,51.6,4.76,1.92,2.48,1047.61,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,5,0.1,both,29,18,11,41.4,6.64,2.74,2.43,1066.4,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,3,0.1,both,29,18,11,41.4,4.0,1.64,2.43,1040.03,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,3,0.2,both,29,18,11,41.4,7.95,3.28,2.42,1079.48,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,7,0.1,both,29,18,11,41.4,9.25,3.82,2.42,1092.47,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,5,0.2,both,29,18,11,41.4,13.09,5.45,2.4,1130.9,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,7,0.2,both,29,18,11,41.4,18.07,7.59,2.38,1180.67,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,3,0.1,ob_only,27,16,11,40.7,3.92,1.64,2.38,1039.21,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,5,0.1,ob_only,27,16,11,40.7,6.5,2.74,2.38,1065.0,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,3,0.2,ob_only,27,16,11,40.7,7.78,3.28,2.37,1077.78,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,7,0.1,ob_only,27,16,11,40.7,9.05,3.82,2.37,1090.47,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,5,0.2,ob_only,27,16,11,40.7,12.8,5.45,2.35,1127.97,5,eth,1H,3m,60
0.382,0.786,1.618,0.005,7,0.2,ob_only,27,16,11,40.7,17.64,7.59,2.32,1176.44,5,eth,1H,3m,60
0.382,0.618,1.272,0.002,7,0.2,ob_only,39,25,14,48.7,26.73,11.69,2.29,1267.25,3,eth,1H,3m,91
0.382,0.618,1.272,0.002,5,0.2,ob_only,39,25,14,48.7,18.8,8.4,2.24,1187.97,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,7,0.2,both,50,32,18,48.0,24.84,11.14,2.23,1248.4,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,5,0.1,ob_only,26,15,11,50.0,7.04,3.18,2.21,1070.43,5,eth,1H,3m,60
0.382,0.618,1.272,0.005,7,0.1,ob_only,26,15,11,50.0,9.85,4.46,2.21,1098.53,5,eth,1H,3m,60
0.382,0.618,1.272,0.005,3,0.1,ob_only,26,15,11,50.0,4.23,1.91,2.21,1042.27,5,eth,1H,3m,60
0.382,0.618,1.272,0.005,7,0.2,both,29,18,11,51.7,21.79,9.87,2.21,1217.9,5,eth,1H,3m,60
0.382,0.618,1.272,0.005,3,0.2,ob_only,26,15,11,50.0,8.45,3.82,2.21,1084.49,5,eth,1H,3m,60
0.382,0.618,1.272,0.005,5,0.2,ob_only,26,15,11,50.0,14.05,6.38,2.2,1140.48,5,eth,1H,3m,60
0.382,0.618,1.272,0.005,5,0.2,both,29,18,11,51.7,15.55,7.06,2.2,1155.53,5,eth,1H,3m,60
0.382,0.618,1.272,0.005,7,0.1,both,29,18,11,51.7,10.87,4.95,2.2,1108.69,5,eth,1H,3m,60
0.382,0.618,1.272,0.002,7,0.1,ob_only,39,25,14,48.7,13.0,5.91,2.2,1129.98,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,3,0.1,both,29,18,11,51.7,4.64,2.12,2.19,1046.41,5,eth,1H,3m,60
0.382,0.618,1.272,0.005,7,0.2,ob_only,26,15,11,50.0,19.58,8.94,2.19,1195.84,5,eth,1H,3m,60
0.382,0.618,1.272,0.005,3,0.2,both,29,18,11,51.7,9.31,4.24,2.19,1093.09,5,eth,1H,3m,60
0.382,0.618,1.272,0.002,3,0.2,ob_only,39,25,14,48.7,11.09,5.07,2.19,1110.94,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,5,0.1,both,29,18,11,51.7,7.75,3.54,2.19,1077.5,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,5,0.2,both,50,32,18,48.0,17.58,8.05,2.18,1175.84,3,eth,1H,3m,91
0.382,0.618,1.272,0.002,5,0.1,ob_only,39,25,14,48.7,9.21,4.23,2.17,1092.06,3,eth,1H,3m,91
0.382,0.618,1.272,0.002,3,0.1,ob_only,39,25,14,48.7,5.48,2.55,2.15,1054.75,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,7,0.1,both,50,32,18,48.0,12.21,5.69,2.15,1122.15,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,3,0.2,both,50,32,18,48.0,10.44,4.89,2.13,1104.41,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,5,0.1,both,50,32,18,48.0,8.68,4.09,2.12,1086.76,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,3,0.1,both,50,32,18,48.0,5.18,2.47,2.1,1051.75,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,7,0.2,ob_only,45,29,16,33.3,23.66,11.59,2.04,1236.6,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,5,0.2,ob_only,45,29,16,33.3,16.91,8.36,2.02,1169.06,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,7,0.1,ob_only,45,29,16,33.3,11.82,5.89,2.01,1118.22,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,5,0.1,ob_only,45,29,16,33.3,8.43,4.23,2.0,1084.34,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,3,0.2,ob_only,45,29,16,33.3,10.13,5.06,2.0,1101.27,3,eth,1H,3m,91
0.382,0.786,2.0,0.002,3,0.1,ob_only,45,29,16,33.3,5.05,2.55,1.98,1050.52,3,eth,1H,3m,91
0.382,0.618,1.272,0.002,7,0.2,both,42,28,14,45.2,23.9,12.19,1.96,1239.05,3,eth,1H,3m,91
0.382,0.618,2.0,0.002,3,0.1,fvg_only,5,5,0,40.0,0.57,0.29,1.95,1005.68,5,eth,1H,3m,60
0.382,0.618,2.0,0.002,7,0.1,fvg_only,5,5,0,40.0,1.32,0.68,1.94,1013.22,5,eth,1H,3m,60
0.382,0.618,2.0,0.002,5,0.2,fvg_only,5,5,0,40.0,1.88,0.97,1.94,1018.84,5,eth,1H,3m,60
0.382,0.618,2.0,0.002,5,0.1,fvg_only,5,5,0,40.0,0.95,0.49,1.94,1009.46,5,eth,1H,3m,60
