fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
12,26,2.0,2.0,0.6667,3,0.2,649,21.3,-51.97,51.97,-1.0,1h
5,21,5.0,3.0,1.0,3,0.2,1129,21.7,-52.39,55.29,-0.95,1h
9,21,2.0,2.0,0.2857,7,0.1,844,11.5,-52.65,53.27,-0.99,1h
9,50,3.0,1.0,0.2,5,0.3,517,6.8,-52.69,60.08,-0.88,1h
12,21,3.0,3.0,0.4286,7,0.1,749,12.1,-52.69,52.69,-1.0,1h
12,50,2.0,1.0,0.2,5,0.3,441,8.6,-52.72,59.62,-0.88,1h
9,26,2.0,3.0,1.0,3,0.2,768,28.4,-52.78,53.31,-0.99,1h
9,21,3.0,1.0,0.3333,3,0.3,844,10.8,-52.84,52.84,-1.0,1h
12,21,5.0,1.0,0.2,5,0.2,749,5.1,-52.91,53.46,-0.99,1h
5,50,2.0,1.0,0.3333,3,0.3,679,13.5,-52.92,57.22,-0.92,1h
12,21,3.0,2.0,0.2857,7,0.1,749,8.0,-52.94,53.43,-0.99,1h
9,21,3.0,3.0,0.6,5,0.2,844,17.7,-52.99,52.99,-1.0,1h
5,21,5.0,1.0,0.3333,3,0.3,1129,11.0,-53.02,56.09,-0.95,1h
5,21,5.0,1.0,0.1429,7,0.1,1129,4.1,-53.06,53.06,-1.0,1h
5,21,2.0,1.0,0.3333,3,0.3,1129,16.1,-53.21,54.0,-0.99,1h
9,50,5.0,3.0,0.6,5,0.2,517,11.8,-53.36,60.36,-0.88,1h
5,26,5.0,1.0,0.1429,7,0.1,1021,3.8,-53.44,53.66,-1.0,1h
5,26,3.0,1.0,0.1429,7,0.1,1021,5.0,-53.55,53.55,-1.0,1h
12,50,3.0,1.0,0.1429,7,0.2,441,3.9,-53.58,60.09,-0.89,1h
9,26,2.0,1.0,0.1429,7,0.1,768,4.8,-53.6,54.21,-0.99,1h
12,50,5.0,1.0,0.2,5,0.3,441,3.9,-53.6,59.69,-0.9,1h
5,26,2.0,3.0,0.4286,7,0.1,1021,17.8,-53.6,54.21,-0.99,1h
12,21,2.0,2.0,0.2857,7,0.1,749,10.5,-53.71,53.71,-1.0,1h
9,26,2.0,3.0,0.4286,7,0.1,768,15.9,-53.72,54.75,-0.98,1h
9,26,3.0,1.0,0.1429,7,0.1,768,3.4,-53.79,53.79,-1.0,1h
5,26,2.0,3.0,1.0,3,0.2,1021,28.9,-53.84,54.59,-0.99,1h
5,50,5.0,3.0,0.6,5,0.3,679,14.1,-53.89,59.79,-0.9,1h
12,50,3.0,3.0,0.6,5,0.3,441,16.8,-53.95,65.54,-0.82,1h
9,26,2.0,2.0,0.2857,7,0.1,768,10.7,-53.95,54.55,-0.99,1h
9,26,3.0,2.0,0.6667,3,0.2,768,16.8,-54.09,54.09,-1.0,1h
12,26,2.0,1.0,0.3333,3,0.3,649,12.9,-54.24,54.24,-1.0,1h
9,50,2.0,1.0,0.2,5,0.3,517,9.3,-54.41,61.95,-0.88,1h
12,21,5.0,1.0,0.3333,3,0.3,749,7.7,-54.72,56.64,-0.97,1h
12,21,2.0,3.0,0.6,5,0.1,749,18.4,-54.72,54.72,-1.0,1h
12,26,3.0,2.0,0.4,5,0.2,649,11.7,-54.79,54.93,-1.0,1h
5,26,5.0,1.0,0.3333,3,0.3,1021,9.8,-54.85,61.71,-0.89,1h
12,26,3.0,1.0,0.2,5,0.2,649,5.9,-54.86,54.86,-1.0,1h
12,26,2.0,1.0,0.2,5,0.2,649,8.2,-55.25,55.25,-1.0,1h
5,26,2.0,1.0,0.1429,7,0.1,1021,6.4,-55.26,55.85,-0.99,1h
5,26,2.0,2.0,0.2857,7,0.1,1021,12.5,-55.38,55.96,-0.99,1h
12,50,3.0,2.0,0.2857,7,0.3,441,9.5,-55.51,66.53,-0.83,1h
5,21,3.0,2.0,0.4,5,0.3,1129,15.1,-55.55,61.11,-0.91,1h
5,50,5.0,1.0,0.2,5,0.2,679,4.6,-55.56,58.38,-0.95,1h
5,26,3.0,2.0,0.4,5,0.2,1021,14.4,-55.65,57.88,-0.96,1h
5,21,3.0,3.0,0.4286,7,0.2,1129,15.8,-55.65,60.12,-0.93,1h
9,50,2.0,2.0,0.2857,7,0.2,517,12.2,-55.66,63.01,-0.88,1h
5,26,3.0,3.0,1.0,3,0.3,1021,25.0,-55.85,56.56,-0.99,1h
5,21,3.0,1.0,0.2,5,0.2,1129,8.6,-55.85,57.09,-0.98,1h
12,26,5.0,1.0,0.2,5,0.2,649,4.5,-55.87,55.87,-1.0,1h
5,50,2.0,2.0,0.4,5,0.2,679,15.9,-56.08,62.0,-0.9,1h
9,21,3.0,3.0,0.4286,7,0.2,844,14.3,-56.12,57.02,-0.98,1h
12,26,5.0,3.0,0.6,5,0.2,649,13.3,-56.76,64.29,-0.88,1h
9,50,5.0,1.0,0.1429,7,0.2,517,2.7,-56.82,62.51,-0.91,1h
9,26,5.0,2.0,0.6667,3,0.2,768,13.3,-56.89,57.2,-0.99,1h
9,50,2.0,1.0,0.1429,7,0.2,517,6.0,-56.89,62.5,-0.91,1h
12,26,5.0,3.0,0.4286,7,0.3,649,10.9,-57.11,75.58,-0.76,1h
5,50,3.0,2.0,0.4,5,0.3,679,13.0,-57.24,64.75,-0.88,1h
12,21,3.0,2.0,0.6667,3,0.2,749,16.3,-57.36,57.36,-1.0,1h
12,21,3.0,3.0,1.0,3,0.2,749,22.2,-57.37,58.63,-0.98,1h
5,21,5.0,2.0,0.4,5,0.2,1129,12.6,-57.47,61.44,-0.94,1h
5,50,5.0,3.0,0.4286,7,0.3,679,11.3,-57.55,67.82,-0.85,1h
5,26,3.0,2.0,0.6667,3,0.3,1021,20.1,-57.76,57.76,-1.0,1h
5,26,5.0,2.0,0.4,5,0.2,1021,11.9,-57.79,64.79,-0.89,1h
12,50,3.0,3.0,0.4286,7,0.3,441,13.4,-57.83,71.77,-0.81,1h
5,21,3.0,2.0,0.6667,3,0.3,1129,20.1,-57.85,59.71,-0.97,1h
5,26,3.0,1.0,0.3333,3,0.3,1021,11.9,-57.92,60.55,-0.96,1h
9,26,5.0,1.0,0.3333,3,0.3,768,7.7,-58.28,60.27,-0.97,1h
5,21,3.0,3.0,1.0,3,0.3,1129,24.7,-58.38,60.09,-0.97,1h
12,26,5.0,2.0,0.4,5,0.3,649,9.7,-58.52,69.63,-0.84,1h
9,50,3.0,1.0,0.1429,7,0.2,517,4.1,-58.63,64.32,-0.91,1h
9,26,2.0,2.0,0.6667,3,0.2,768,20.7,-58.68,59.15,-0.99,1h
9,50,2.0,3.0,0.6,5,0.2,517,19.9,-58.69,64.1,-0.92,1h
12,21,2.0,3.0,0.4286,7,0.1,749,15.0,-58.71,58.92,-1.0,1h
9,21,5.0,2.0,0.6667,3,0.3,844,15.4,-58.97,58.97,-1.0,1h
12,50,2.0,3.0,0.4286,7,0.2,441,16.1,-59.04,65.32,-0.9,1h
9,21,2.0,3.0,1.0,3,0.3,844,30.1,-59.15,60.13,-0.98,1h
5,50,5.0,2.0,0.2857,7,0.2,679,7.2,-59.27,64.95,-0.91,1h
5,26,5.0,2.0,0.6667,3,0.3,1021,16.9,-59.34,63.21,-0.94,1h
9,21,5.0,3.0,1.0,3,0.3,844,20.4,-59.51,61.85,-0.96,1h
5,26,5.0,3.0,1.0,3,0.3,1021,21.1,-59.61,62.06,-0.96,1h
5,50,3.0,1.0,0.2,5,0.2,679,5.6,-59.62,60.7,-0.98,1h
5,50,2.0,1.0,0.2,5,0.2,679,7.8,-59.75,62.18,-0.96,1h
12,21,2.0,3.0,1.0,3,0.2,749,27.5,-59.77,60.13,-0.99,1h
5,50,2.0,3.0,0.6,5,0.2,679,21.2,-59.84,64.75,-0.92,1h
9,26,3.0,1.0,0.3333,3,0.3,768,9.6,-59.85,60.19,-0.99,1h
12,21,5.0,3.0,1.0,3,0.2,749,18.4,-59.94,60.93,-0.98,1h
5,50,2.0,2.0,0.6667,3,0.3,679,22.2,-59.98,64.01,-0.94,1h
5,21,2.0,2.0,0.4,5,0.2,1129,18.0,-60.1,60.85,-0.99,1h
12,26,3.0,3.0,0.4286,7,0.2,649,13.1,-60.26,62.54,-0.96,1h
9,21,3.0,1.0,0.2,5,0.2,844,6.4,-60.34,60.34,-1.0,1h
9,21,2.0,2.0,0.6667,3,0.3,844,23.5,-60.52,61.18,-0.99,1h
12,21,2.0,1.0,0.2,5,0.2,749,8.1,-60.6,60.6,-1.0,1h
12,21,3.0,1.0,0.2,5,0.2,749,5.9,-60.66,60.66,-1.0,1h
9,50,5.0,3.0,0.4286,7,0.2,517,8.7,-60.81,68.09,-0.89,1h
12,26,5.0,2.0,0.6667,3,0.3,649,13.6,-60.89,67.24,-0.91,1h
9,26,3.0,2.0,0.4,5,0.2,768,11.8,-61.09,61.17,-1.0,1h
5,21,3.0,2.0,0.2857,7,0.2,1129,11.8,-61.13,62.65,-0.98,1h
12,21,5.0,2.0,0.6667,3,0.2,749,13.1,-61.23,61.51,-1.0,1h
9,50,3.0,3.0,0.4286,7,0.3,517,13.3,-61.32,72.74,-0.84,1h
12,50,2.0,2.0,0.4,5,0.3,441,15.0,-61.35,67.84,-0.9,1h
9,50,2.0,3.0,0.4286,7,0.2,517,16.4,-61.49,68.74,-0.89,1h
5,21,2.0,1.0,0.2,5,0.2,1129,10.5,-61.5,62.22,-0.99,1h
12,26,2.0,3.0,1.0,3,0.3,649,29.1,-61.53,61.53,-1.0,1h
9,21,2.0,1.0,0.3333,3,0.3,844,13.4,-61.61,62.26,-0.99,1h
5,21,3.0,3.0,0.6,5,0.2,1129,18.9,-61.65,63.54,-0.97,1h
12,21,5.0,2.0,0.4,5,0.2,749,9.2,-62.21,63.71,-0.98,1h
12,26,2.0,2.0,0.4,5,0.2,649,14.6,-62.91,62.91,-1.0,1h
12,21,2.0,2.0,0.6667,3,0.2,749,19.9,-63.09,63.09,-1.0,1h
9,21,3.0,2.0,0.4,5,0.3,844,13.2,-63.18,63.18,-1.0,1h
9,50,3.0,3.0,0.6,5,0.3,517,16.1,-63.21,69.42,-0.91,1h
9,21,2.0,2.0,0.4,5,0.2,844,16.0,-63.25,63.93,-0.99,1h
5,50,3.0,3.0,0.6,5,0.3,679,17.4,-63.4,67.6,-0.94,1h
9,26,5.0,3.0,1.0,3,0.3,768,19.1,-63.49,65.3,-0.97,1h
12,26,3.0,3.0,0.6,5,0.2,649,15.9,-63.63,64.44,-0.99,1h
9,21,5.0,3.0,0.4286,7,0.2,844,11.4,-63.64,63.64,-1.0,1h
12,21,3.0,1.0,0.3333,3,0.3,749,9.2,-63.83,64.14,-1.0,1h
12,50,5.0,1.0,0.1429,7,0.3,441,2.7,-63.87,70.77,-0.9,1h
9,21,2.0,1.0,0.2,5,0.2,844,8.3,-63.95,64.62,-0.99,1h
5,50,2.0,3.0,1.0,3,0.3,679,27.8,-63.97,67.45,-0.95,1h
9,50,2.0,2.0,0.4,5,0.3,517,15.5,-64.05,69.61,-0.92,1h
5,26,2.0,1.0,0.3333,3,0.3,1021,14.4,-64.07,64.68,-0.99,1h
9,21,5.0,2.0,0.4,5,0.3,844,10.7,-64.15,64.44,-1.0,1h
12,26,3.0,2.0,0.6667,3,0.3,649,16.6,-64.17,64.71,-0.99,1h
9,26,2.0,1.0,0.3333,3,0.3,768,12.2,-64.43,65.02,-0.99,1h
5,50,5.0,1.0,0.1429,7,0.2,679,3.2,-64.45,67.79,-0.95,1h
9,21,5.0,1.0,0.1429,7,0.2,844,3.7,-64.56,65.32,-0.99,1h
