rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,trades_per_yr,long_trades,short_trades,win_rate,long_win_rate,short_win_rate,return_pct,max_drawdown,calmar
30,65,1.5,atr_2x,3,0.3,False,56,14.0,15,41,32.1,26.7,34.1,-72.81,72.81,-1.0
25,70,1.5,bb_mid,3,0.5,False,34,8.5,4,30,32.4,50.0,30.0,-72.89,76.83,-0.95
25,70,1.5,bb_mid,5,0.3,False,34,8.5,4,30,32.4,50.0,30.0,-72.89,76.83,-0.95
35,65,1.5,bb_mid,3,0.3,False,65,16.2,24,41,40.0,50.0,34.1,-72.92,75.39,-0.97
30,65,2.0,atr_2x,2,0.5,False,49,12.2,14,35,38.8,35.7,40.0,-73.24,73.24,-1.0
25,75,3.0,atr_3x,5,0.5,False,15,3.8,4,11,40.0,50.0,36.4,-73.33,76.8,-0.95
30,65,2.0,atr_3x,2,0.5,False,49,12.2,14,35,34.7,35.7,34.3,-74.02,74.02,-1.0
30,65,3.0,atr_3x,3,0.5,False,41,10.2,13,28,43.9,46.2,42.9,-74.29,81.1,-0.92
30,65,3.0,atr_3x,5,0.3,False,41,10.2,13,28,43.9,46.2,42.9,-74.29,81.1,-0.92
25,65,1.5,atr_3x,3,0.5,False,45,11.2,4,41,28.9,50.0,26.8,-74.87,74.87,-1.0
25,65,1.5,atr_3x,5,0.3,False,45,11.2,4,41,28.9,50.0,26.8,-74.87,74.87,-1.0
30,75,3.0,atr_2x,3,0.5,False,24,6.0,13,11,41.7,46.2,36.4,-74.94,79.78,-0.94
30,75,3.0,atr_2x,5,0.3,False,24,6.0,13,11,41.7,46.2,36.4,-74.94,79.78,-0.94
35,65,2.0,bb_mid,3,0.3,False,59,14.8,23,36,47.5,60.9,38.9,-75.08,76.51,-0.98
25,70,1.5,atr_2x,5,0.5,False,34,8.5,4,30,35.3,50.0,33.3,-75.38,79.98,-0.94
30,75,3.0,atr_3x,3,0.5,False,24,6.0,13,11,41.7,46.2,36.4,-75.43,81.94,-0.92
30,75,3.0,atr_3x,5,0.3,False,24,6.0,13,11,41.7,46.2,36.4,-75.43,81.94,-0.92
30,75,1.5,atr_3x,2,0.5,False,30,7.5,15,15,20.0,26.7,13.3,-76.12,76.12,-1.0
30,65,3.0,bb_mid,2,0.5,False,41,10.2,13,28,51.2,61.5,46.4,-76.13,78.17,-0.97
30,70,1.5,atr_3x,3,0.3,False,45,11.2,15,30,22.2,26.7,20.0,-76.23,76.23,-1.0
30,70,1.5,bb_mid,3,0.3,False,45,11.2,15,30,31.1,33.3,30.0,-76.33,76.33,-1.0
30,75,2.0,bb_mid,2,0.5,False,27,6.8,14,13,40.7,50.0,30.8,-76.43,76.43,-1.0
25,70,2.0,bb_mid,5,0.3,False,29,7.2,4,25,37.9,75.0,32.0,-76.56,80.71,-0.95
25,70,2.0,bb_mid,3,0.5,False,29,7.2,4,25,37.9,75.0,32.0,-76.56,80.71,-0.95
35,70,2.0,bb_mid,2,0.5,False,48,12.0,23,25,45.8,60.9,32.0,-76.7,78.69,-0.97
30,70,3.0,atr_3x,5,0.3,False,33,8.2,13,20,39.4,46.2,35.0,-76.82,82.96,-0.93
30,70,3.0,atr_3x,3,0.5,False,33,8.2,13,20,39.4,46.2,35.0,-76.82,82.96,-0.93
30,65,1.5,atr_2x,2,0.5,False,56,14.0,15,41,32.1,26.7,34.1,-77.0,77.0,-1.0
35,65,1.5,bb_mid,2,0.5,False,65,16.2,24,41,40.0,50.0,34.1,-77.08,79.36,-0.97
25,75,1.5,bb_mid,5,0.5,False,19,4.8,4,15,31.6,50.0,26.7,-78.08,82.93,-0.94
35,75,2.0,atr_3x,5,0.3,False,36,9.0,23,13,38.9,43.5,30.8,-78.11,81.16,-0.96
35,75,2.0,atr_3x,3,0.5,False,36,9.0,23,13,38.9,43.5,30.8,-78.11,81.16,-0.96
30,65,1.5,atr_3x,3,0.3,False,56,14.0,15,41,26.8,26.7,26.8,-78.18,78.18,-1.0
25,65,3.0,atr_3x,5,0.5,False,32,8.0,4,28,43.8,50.0,42.9,-78.26,83.43,-0.94
35,75,1.5,bb_mid,3,0.5,False,39,9.8,24,15,41.0,50.0,26.7,-78.34,81.22,-0.96
35,75,1.5,bb_mid,5,0.3,False,39,9.8,24,15,41.0,50.0,26.7,-78.34,81.22,-0.96
25,75,2.0,atr_2x,5,0.5,False,17,4.2,4,13,35.3,50.0,30.8,-78.95,82.88,-0.95
30,70,2.0,bb_mid,3,0.3,False,39,9.8,14,25,38.5,50.0,32.0,-79.06,79.06,-1.0
35,65,2.0,bb_mid,2,0.5,False,59,14.8,23,36,47.5,60.9,38.9,-79.26,80.53,-0.98
25,70,3.0,atr_3x,5,0.5,False,24,6.0,4,20,37.5,50.0,35.0,-79.51,85.48,-0.93
30,75,1.5,atr_2x,5,0.3,False,30,7.5,15,15,30.0,26.7,33.3,-79.6,79.6,-1.0
30,75,1.5,atr_2x,3,0.5,False,30,7.5,15,15,30.0,26.7,33.3,-79.6,79.6,-1.0
30,65,3.0,atr_2x,5,0.3,False,42,10.5,13,29,45.2,46.2,44.8,-79.69,83.62,-0.95
30,65,3.0,atr_2x,3,0.5,False,42,10.5,13,29,45.2,46.2,44.8,-79.69,83.62,-0.95
35,70,2.0,atr_3x,5,0.3,False,48,12.0,23,25,37.5,43.5,32.0,-79.72,82.27,-0.97
35,70,2.0,atr_3x,3,0.5,False,48,12.0,23,25,37.5,43.5,32.0,-79.72,82.27,-0.97
35,75,1.5,atr_3x,5,0.3,False,39,9.8,24,15,28.2,37.5,13.3,-79.84,80.23,-1.0
35,75,1.5,atr_3x,3,0.5,False,39,9.8,24,15,28.2,37.5,13.3,-79.84,80.23,-1.0
30,70,1.5,atr_3x,2,0.5,False,45,11.2,15,30,22.2,26.7,20.0,-80.15,80.15,-1.0
30,70,1.5,bb_mid,2,0.5,False,45,11.2,15,30,31.1,33.3,30.0,-80.16,80.16,-1.0
25,75,2.0,atr_3x,5,0.5,False,17,4.2,4,13,35.3,50.0,30.8,-80.36,82.92,-0.97
30,65,1.5,bb_mid,3,0.3,False,56,14.0,15,41,33.9,33.3,34.1,-80.49,80.49,-1.0
35,70,1.5,atr_2x,5,0.3,False,54,13.5,24,30,35.2,37.5,33.3,-80.62,82.2,-0.98
35,70,1.5,atr_2x,3,0.5,False,54,13.5,24,30,35.2,37.5,33.3,-80.62,82.2,-0.98
25,65,2.0,bb_mid,5,0.3,False,40,10.0,4,36,42.5,75.0,38.9,-80.73,83.53,-0.97
25,65,2.0,bb_mid,3,0.5,False,40,10.0,4,36,42.5,75.0,38.9,-80.73,83.53,-0.97
25,65,1.5,bb_mid,3,0.5,False,45,11.2,4,41,35.6,50.0,34.1,-80.81,83.61,-0.97
25,65,1.5,bb_mid,5,0.3,False,45,11.2,4,41,35.6,50.0,34.1,-80.81,83.61,-0.97
35,65,3.0,bb_mid,3,0.5,False,49,12.2,21,28,57.1,71.4,46.4,-81.01,85.75,-0.94
35,65,3.0,bb_mid,5,0.3,False,49,12.2,21,28,57.1,71.4,46.4,-81.01,85.75,-0.94
30,65,2.0,bb_mid,3,0.3,False,50,12.5,14,36,42.0,50.0,38.9,-81.1,81.1,-1.0
35,65,2.0,atr_3x,5,0.3,False,58,14.5,23,35,37.9,43.5,34.3,-81.67,82.34,-0.99
35,65,2.0,atr_3x,3,0.5,False,58,14.5,23,35,37.9,43.5,34.3,-81.67,82.34,-0.99
25,75,1.5,atr_3x,5,0.5,False,19,4.8,4,15,21.1,50.0,13.3,-81.97,81.97,-1.0
30,65,1.5,atr_3x,2,0.5,False,56,14.0,15,41,26.8,26.7,26.8,-82.02,82.02,-1.0
30,70,3.0,atr_2x,5,0.3,False,33,8.2,13,20,39.4,46.2,35.0,-82.28,85.71,-0.96
30,70,3.0,atr_2x,3,0.5,False,33,8.2,13,20,39.4,46.2,35.0,-82.28,85.71,-0.96
35,75,2.0,atr_2x,5,0.3,False,36,9.0,23,13,38.9,43.5,30.8,-82.48,83.42,-0.99
35,75,2.0,atr_2x,3,0.5,False,36,9.0,23,13,38.9,43.5,30.8,-82.48,83.42,-0.99
30,70,2.0,bb_mid,2,0.5,False,39,9.8,14,25,38.5,50.0,32.0,-82.8,82.8,-1.0
35,75,3.0,atr_3x,5,0.5,False,32,8.0,21,11,46.9,52.4,36.4,-83.64,91.67,-0.91
30,75,3.0,bb_mid,5,0.3,False,24,6.0,13,11,50.0,61.5,36.4,-83.7,85.7,-0.98
30,75,3.0,bb_mid,3,0.5,False,24,6.0,13,11,50.0,61.5,36.4,-83.7,85.7,-0.98
25,65,3.0,atr_2x,5,0.5,False,33,8.2,4,29,45.5,50.0,44.8,-83.75,86.79,-0.97
30,70,3.0,bb_mid,5,0.3,False,33,8.2,13,20,54.5,61.5,50.0,-83.91,85.88,-0.98
30,70,3.0,bb_mid,3,0.5,False,33,8.2,13,20,54.5,61.5,50.0,-83.91,85.88,-0.98
30,65,1.5,bb_mid,2,0.5,False,56,14.0,15,41,33.9,33.3,34.1,-84.04,84.04,-1.0
30,65,2.0,bb_mid,2,0.5,False,50,12.5,14,36,42.0,50.0,38.9,-84.69,84.69,-1.0
25,75,2.0,bb_mid,5,0.5,False,17,4.2,4,13,41.2,75.0,30.8,-84.86,88.21,-0.96
35,75,2.0,bb_mid,3,0.5,False,36,9.0,23,13,50.0,60.9,30.8,-84.92,86.02,-0.99
35,75,2.0,bb_mid,5,0.3,False,36,9.0,23,13,50.0,60.9,30.8,-84.92,86.02,-0.99
35,70,2.0,atr_2x,3,0.5,False,48,12.0,23,25,39.6,43.5,36.0,-85.08,85.29,-1.0
35,70,2.0,atr_2x,5,0.3,False,48,12.0,23,25,39.6,43.5,36.0,-85.08,85.29,-1.0
