rsi_thresh,vol_mult,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
25,2.0,1.0,atr_2x,3,0.3,True,1,100.0,2.78,0.05,61.67,1h
25,2.0,2.0,atr_2x,3,0.3,True,1,100.0,2.78,0.05,61.67,1h
25,2.0,2.0,bb_mid,7,0.2,True,1,100.0,2.62,0.07,37.49,1h
25,2.0,1.0,bb_mid,7,0.2,True,1,100.0,2.62,0.07,37.49,1h
25,2.0,1.5,bb_mid,7,0.2,True,1,100.0,2.62,0.07,37.49,1h
25,1.5,1.5,bb_mid,3,0.2,True,2,100.0,2.51,0.03,83.56,1h
25,1.2,1.5,bb_mid,3,0.2,True,2,100.0,2.51,0.03,83.56,1h
25,1.2,2.0,bb_mid,3,0.2,True,2,100.0,2.51,0.03,83.56,1h
25,1.5,1.0,bb_mid,3,0.2,True,2,100.0,2.51,0.03,83.56,1h
25,1.2,1.0,bb_mid,3,0.2,True,2,100.0,2.51,0.03,83.56,1h
25,1.5,2.0,bb_mid,3,0.2,True,2,100.0,2.51,0.03,83.56,1h
25,1.2,1.0,atr_2x,5,0.1,True,2,100.0,2.46,0.03,98.41,1h
25,1.5,1.5,atr_2x,5,0.1,True,2,100.0,2.46,0.03,98.41,1h
25,1.2,2.0,atr_2x,5,0.1,True,2,100.0,2.46,0.03,98.41,1h
25,1.2,1.5,atr_2x,5,0.1,True,2,100.0,2.46,0.03,98.41,1h
25,1.5,1.0,atr_2x,5,0.1,True,2,100.0,2.46,0.03,98.41,1h
25,1.5,2.0,atr_2x,5,0.1,True,2,100.0,2.46,0.03,98.41,1h
25,2.0,2.0,atr_3x,5,0.1,True,1,100.0,2.34,0.03,93.51,1h
25,2.0,1.5,atr_3x,5,0.1,True,1,100.0,2.34,0.03,93.51,1h
25,2.0,1.0,atr_3x,5,0.1,True,1,100.0,2.34,0.03,93.51,1h
25,1.2,2.0,atr_3x,3,0.1,True,2,100.0,2.24,0.01,149.55,1h
25,1.5,1.0,atr_3x,3,0.1,True,2,100.0,2.24,0.01,149.55,1h
25,1.5,2.0,atr_3x,3,0.1,True,2,100.0,2.24,0.01,149.55,1h
25,1.2,1.0,atr_3x,3,0.1,True,2,100.0,2.24,0.01,149.55,1h
25,1.5,1.5,atr_3x,3,0.1,True,2,100.0,2.24,0.01,149.55,1h
25,1.2,1.5,atr_3x,3,0.1,True,2,100.0,2.24,0.01,149.55,1h
25,2.0,2.0,atr_2x,7,0.1,True,1,100.0,2.16,0.04,61.67,1h
25,2.0,1.0,atr_2x,7,0.1,True,1,100.0,2.16,0.04,61.67,1h
