fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
12,26,5.0,2.0,0.6667,3,0.2,2586,20.1,-77.27,77.84,-0.99,15m
12,26,2.0,3.0,1.0,3,0.2,2586,30.5,-77.35,77.6,-1.0,15m
9,26,3.0,3.0,1.0,3,0.2,2997,25.6,-77.6,78.63,-0.99,15m
9,26,5.0,3.0,0.6,5,0.1,2997,18.3,-77.89,78.3,-0.99,15m
12,21,5.0,1.0,0.2,5,0.1,2904,7.1,-77.93,78.14,-1.0,15m
12,21,3.0,1.0,0.2,5,0.1,2904,7.8,-78.02,78.15,-1.0,15m
5,26,5.0,3.0,1.0,3,0.2,4012,23.9,-78.11,78.51,-0.99,15m
9,50,3.0,2.0,0.2857,7,0.1,2057,9.8,-78.11,78.55,-0.99,15m
12,21,3.0,1.0,0.3333,3,0.2,2904,13.2,-78.29,78.77,-0.99,15m
12,50,3.0,2.0,0.6667,3,0.3,1803,19.9,-78.3,78.86,-0.99,15m
5,50,3.0,1.0,0.2,5,0.1,2800,7.5,-78.36,78.36,-1.0,15m
12,26,3.0,2.0,0.2857,7,0.1,2586,11.7,-78.49,78.63,-1.0,15m
12,50,5.0,2.0,0.4,5,0.2,1803,11.8,-78.63,79.12,-0.99,15m
12,50,5.0,1.0,0.3333,3,0.3,1803,9.5,-78.65,79.22,-0.99,15m
9,50,5.0,2.0,0.6667,3,0.3,2057,17.4,-78.7,79.0,-1.0,15m
9,26,2.0,2.0,0.4,5,0.1,2997,17.9,-78.71,78.94,-1.0,15m
12,50,5.0,2.0,0.6667,3,0.3,1803,17.2,-78.85,79.13,-1.0,15m
9,21,5.0,2.0,0.4,5,0.1,3374,14.3,-78.93,79.2,-1.0,15m
5,21,3.0,1.0,0.3333,3,0.1,4539,13.9,-79.01,79.08,-1.0,15m
12,21,2.0,3.0,0.6,5,0.1,2904,23.5,-79.07,79.85,-0.99,15m
5,21,2.0,1.0,0.3333,3,0.1,4539,15.8,-79.15,79.25,-1.0,15m
9,26,3.0,1.0,0.2,5,0.1,2997,7.6,-79.17,79.62,-0.99,15m
12,21,5.0,2.0,0.6667,3,0.2,2904,20.0,-79.21,79.79,-0.99,15m
12,26,5.0,3.0,0.4286,7,0.1,2586,15.0,-79.28,79.28,-1.0,15m
9,50,3.0,3.0,0.6,5,0.2,2057,19.1,-79.3,79.89,-0.99,15m
12,26,2.0,1.0,0.3333,3,0.2,2586,15.4,-79.46,79.46,-1.0,15m
9,26,3.0,1.0,0.3333,3,0.2,2997,13.0,-79.55,79.99,-0.99,15m
12,21,5.0,1.0,0.3333,3,0.2,2904,12.1,-79.6,80.32,-0.99,15m
5,50,2.0,1.0,0.2,5,0.1,2800,9.1,-79.61,79.88,-1.0,15m
12,26,2.0,3.0,0.4286,7,0.1,2586,19.5,-79.81,79.81,-1.0,15m
9,26,5.0,1.0,0.2,5,0.1,2997,6.9,-79.9,79.9,-1.0,15m
5,50,5.0,3.0,0.4286,7,0.1,2800,14.3,-80.06,81.19,-0.99,15m
9,50,2.0,1.0,0.1429,7,0.1,2057,6.3,-80.08,80.48,-1.0,15m
9,26,2.0,3.0,0.6,5,0.1,2997,23.2,-80.13,80.5,-1.0,15m
12,21,3.0,3.0,0.4286,7,0.1,2904,16.4,-80.21,80.47,-1.0,15m
5,50,2.0,2.0,0.6667,3,0.2,2800,24.2,-80.22,80.95,-0.99,15m
5,26,5.0,3.0,0.6,5,0.1,4012,19.6,-80.3,80.55,-1.0,15m
9,26,5.0,3.0,1.0,3,0.2,2997,23.6,-80.34,80.72,-1.0,15m
9,50,2.0,2.0,0.2857,7,0.1,2057,12.3,-80.34,80.91,-0.99,15m
12,26,3.0,1.0,0.1429,7,0.1,2586,6.1,-80.37,80.59,-1.0,15m
12,50,3.0,2.0,0.4,5,0.2,1803,13.6,-80.4,80.95,-0.99,15m
9,26,5.0,1.0,0.3333,3,0.2,2997,11.8,-80.52,80.88,-1.0,15m
9,21,5.0,3.0,0.6,5,0.1,3374,18.9,-80.67,80.83,-1.0,15m
12,26,5.0,2.0,0.2857,7,0.1,2586,10.5,-80.93,80.93,-1.0,15m
5,50,5.0,1.0,0.3333,3,0.2,2800,11.0,-80.94,81.67,-0.99,15m
9,50,5.0,3.0,0.6,5,0.2,2057,16.2,-80.98,81.27,-1.0,15m
5,50,3.0,3.0,0.4286,7,0.1,2800,15.6,-81.05,81.35,-1.0,15m
12,50,2.0,2.0,0.6667,3,0.3,1803,24.5,-81.2,81.51,-1.0,15m
12,26,5.0,1.0,0.1429,7,0.1,2586,5.5,-81.27,81.27,-1.0,15m
9,50,2.0,3.0,1.0,3,0.3,2057,30.1,-81.32,82.4,-0.99,15m
12,50,5.0,3.0,0.6,5,0.2,1803,16.0,-81.58,82.03,-0.99,15m
12,26,3.0,3.0,1.0,3,0.3,2586,26.6,-81.6,82.3,-0.99,15m
5,50,2.0,3.0,1.0,3,0.2,2800,28.1,-81.91,82.08,-1.0,15m
12,21,5.0,3.0,0.4286,7,0.1,2904,15.0,-81.98,82.45,-0.99,15m
12,26,3.0,2.0,0.6667,3,0.3,2586,22.2,-82.01,82.72,-0.99,15m
12,21,2.0,2.0,0.6667,3,0.2,2904,25.3,-82.31,83.09,-0.99,15m
9,21,5.0,1.0,0.2,5,0.1,3374,7.4,-82.35,82.35,-1.0,15m
9,21,3.0,3.0,0.6,5,0.1,3374,20.3,-82.43,82.55,-1.0,15m
9,26,5.0,2.0,0.6667,3,0.2,2997,19.6,-82.49,82.85,-1.0,15m
12,50,3.0,3.0,0.6,5,0.2,1803,18.3,-82.5,83.13,-0.99,15m
9,26,2.0,1.0,0.2,5,0.1,2997,9.0,-82.52,82.78,-1.0,15m
12,26,3.0,2.0,0.4,5,0.2,2586,16.0,-82.62,82.68,-1.0,15m
12,21,2.0,1.0,0.2,5,0.1,2904,8.9,-82.7,82.96,-1.0,15m
9,21,3.0,2.0,0.4,5,0.1,3374,15.4,-82.76,82.79,-1.0,15m
9,21,3.0,3.0,1.0,3,0.2,3374,25.7,-82.82,84.07,-0.99,15m
5,50,3.0,1.0,0.3333,3,0.2,2800,12.1,-82.82,83.07,-1.0,15m
12,21,2.0,3.0,1.0,3,0.2,2904,30.3,-82.9,83.68,-0.99,15m
12,50,5.0,1.0,0.2,5,0.2,1803,6.0,-83.11,83.84,-0.99,15m
12,50,3.0,1.0,0.3333,3,0.3,1803,10.9,-83.12,83.55,-0.99,15m
9,26,3.0,3.0,0.4286,7,0.1,2997,16.1,-83.17,83.43,-1.0,15m
9,21,3.0,1.0,0.2,5,0.1,3374,8.0,-83.38,83.41,-1.0,15m
12,21,2.0,1.0,0.3333,3,0.2,2904,15.4,-83.41,84.08,-0.99,15m
5,50,5.0,2.0,0.2857,7,0.1,2800,10.1,-83.41,84.42,-0.99,15m
9,21,5.0,1.0,0.3333,3,0.2,3374,12.6,-83.43,83.64,-1.0,15m
