fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
12,26,3.0,1.0,0.2,5,0.2,673,5.5,-59.51,59.57,-1.0,1h
9,50,2.0,2.0,0.4,5,0.3,530,16.2,-59.6,65.67,-0.91,1h
12,21,5.0,1.0,0.2,5,0.2,757,4.5,-59.61,61.02,-0.98,1h
12,21,2.0,3.0,0.4286,7,0.1,757,14.9,-59.61,59.61,-1.0,1h
12,21,5.0,2.0,0.4,5,0.2,757,9.5,-59.88,67.99,-0.88,1h
5,21,5.0,1.0,0.2,5,0.2,1115,6.1,-60.19,67.96,-0.89,1h
9,50,5.0,3.0,0.6,5,0.2,530,11.5,-60.41,66.87,-0.9,1h
9,26,3.0,1.0,0.3333,3,0.3,774,9.7,-60.44,61.35,-0.99,1h
9,50,3.0,2.0,0.4,5,0.3,530,11.7,-60.52,68.83,-0.88,1h
9,50,3.0,1.0,0.2,5,0.3,530,5.8,-60.55,61.7,-0.98,1h
12,50,5.0,1.0,0.3333,3,0.3,471,5.1,-60.55,62.08,-0.98,1h
12,21,3.0,2.0,0.6667,3,0.2,757,16.2,-60.6,61.47,-0.99,1h
12,21,5.0,3.0,1.0,3,0.2,757,17.6,-60.64,65.39,-0.93,1h
5,50,3.0,3.0,1.0,3,0.2,722,20.6,-60.89,60.89,-1.0,1h
9,21,3.0,3.0,1.0,3,0.2,850,23.4,-60.9,62.44,-0.98,1h
9,21,2.0,1.0,0.3333,3,0.3,850,14.0,-61.09,61.09,-1.0,1h
9,26,3.0,1.0,0.1429,7,0.2,774,5.2,-61.12,64.89,-0.94,1h
12,21,2.0,2.0,0.6667,3,0.2,757,20.7,-61.22,61.22,-1.0,1h
5,50,3.0,1.0,0.2,5,0.3,722,6.8,-61.25,66.39,-0.92,1h
5,50,2.0,3.0,1.0,3,0.2,722,26.6,-61.39,61.39,-1.0,1h
9,50,5.0,3.0,1.0,3,0.3,530,17.0,-61.44,62.96,-0.98,1h
12,50,3.0,3.0,0.6,5,0.2,471,14.2,-61.45,63.36,-0.97,1h
5,21,5.0,3.0,1.0,3,0.3,1115,22.0,-61.5,65.45,-0.94,1h
12,50,3.0,2.0,0.2857,7,0.2,471,7.6,-61.57,63.17,-0.97,1h
5,21,5.0,2.0,0.2857,7,0.2,1115,8.9,-61.58,73.41,-0.84,1h
12,50,5.0,2.0,0.4,5,0.2,471,6.8,-61.58,66.61,-0.92,1h
9,50,3.0,3.0,0.6,5,0.2,530,14.9,-61.66,63.13,-0.98,1h
5,50,5.0,3.0,1.0,3,0.2,722,16.6,-61.72,61.72,-1.0,1h
5,21,3.0,1.0,0.3333,3,0.3,1115,11.8,-61.78,63.22,-0.98,1h
9,21,5.0,3.0,0.4286,7,0.1,850,10.4,-61.82,64.63,-0.96,1h
12,21,3.0,1.0,0.2,5,0.2,757,5.8,-61.89,62.69,-0.99,1h
5,26,5.0,3.0,1.0,3,0.2,1010,19.6,-61.89,64.83,-0.95,1h
5,50,5.0,1.0,0.2,5,0.3,722,4.7,-62.1,70.97,-0.87,1h
9,26,5.0,1.0,0.1429,7,0.2,774,3.7,-62.14,65.2,-0.95,1h
12,26,3.0,1.0,0.3333,3,0.3,673,8.6,-62.28,63.29,-0.98,1h
9,21,2.0,3.0,1.0,3,0.2,850,28.9,-62.38,62.38,-1.0,1h
12,26,2.0,1.0,0.3333,3,0.3,673,11.7,-62.4,62.55,-1.0,1h
9,26,2.0,1.0,0.3333,3,0.3,774,12.8,-62.5,62.85,-0.99,1h
5,26,5.0,1.0,0.2,5,0.2,1010,5.5,-62.55,63.82,-0.98,1h
12,26,5.0,1.0,0.2,5,0.3,673,4.6,-62.65,68.63,-0.91,1h
5,50,2.0,2.0,0.4,5,0.2,722,15.2,-62.91,63.46,-0.99,1h
5,50,3.0,2.0,0.2857,7,0.2,722,9.1,-62.93,66.94,-0.94,1h
12,50,2.0,1.0,0.1429,7,0.3,471,6.8,-62.94,65.97,-0.95,1h
12,50,2.0,3.0,0.4286,7,0.2,471,15.7,-63.14,65.05,-0.97,1h
9,21,2.0,1.0,0.2,5,0.2,850,8.8,-63.31,63.31,-1.0,1h
5,26,3.0,1.0,0.2,5,0.2,1010,6.9,-63.32,63.4,-1.0,1h
12,50,2.0,2.0,0.4,5,0.3,471,15.1,-63.56,66.34,-0.96,1h
5,50,5.0,1.0,0.3333,3,0.3,722,6.8,-63.62,66.99,-0.95,1h
9,26,5.0,1.0,0.3333,3,0.3,774,7.5,-63.75,64.24,-0.99,1h
9,21,3.0,1.0,0.3333,3,0.3,850,10.8,-64.03,65.3,-0.98,1h
5,21,3.0,1.0,0.2,5,0.2,1115,7.4,-64.1,65.49,-0.98,1h
